Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,tropospheric_HCHO_column_number_density
2019-01-02,2019,1,ZIMA,16.286381156536038,52.082036912764124,10237.961161036425,1.2354098726063967E-4
2019-01-02,2019,1,ZIMA,16.349263226424398,52.082036912764124,8650.664464898739,1.2354098726063967E-4
2019-01-02,2019,1,ZIMA,16.412145296312787,52.082036912764124,9052.76072097818,1.1310601484062538E-4
2019-01-02,2019,1,ZIMA,16.475027366201147,52.082036912764124,11232.602089023268,1.1097708193119615E-4
2019-01-02,2019,1,ZIMA,16.537909436089507,52.082036912764124,14404.538430267477,2.2444633297376787E-5
2019-01-02,2019,1,ZIMA,16.600791505977867,52.082036912764124,18052.9929748456,1.0033663743192949E-4
2019-01-02,2019,1,ZIMA,16.663673575866255,52.082036912764124,21941.52967541055,1.6239234537351876E-4
2019-01-02,2019,1,ZIMA,16.286381156536038,52.144918982652484,5839.967857477851,1.2354098726063967E-4
2019-01-02,2019,1,ZIMA,16.349263226424398,52.144918982652484,2040.9337611314095,1.2354098726063967E-4
2019-01-02,2019,1,ZIMA,16.412145296312787,52.144918982652484,3357.665146980418,1.1516505037434399E-4
2019-01-02,2019,1,ZIMA,16.475027366201147,52.144918982652484,7445.182971505717,1.1097708193119615E-4
2019-01-02,2019,1,ZIMA,16.537909436089507,52.144918982652484,11689.135101353339,-2.78565698863531E-6
2019-01-02,2019,1,ZIMA,16.600791505977867,52.144918982652484,15965.251082131019,2.481588909799096E-5
2019-01-02,2019,1,ZIMA,16.663673575866255,52.144918982652484,20253.16638349809,1.6239234537351876E-4
2019-01-02,2019,1,ZIMA,16.726555645754615,52.144918982652484,24546.695949971163,1.6239234537351876E-4
2019-01-02,2019,1,ZIMA,16.160617016759318,52.33356519231759,24078.472312881117,1.070566795533523E-4
2019-01-02,2019,1,ZIMA,16.223499086647678,52.33356519231759,21821.47565520274,1.1924366449746855E-4
2019-01-02,2019,1,ZIMA,16.03485287698257,52.082036912764124,24407.942994161116,-1.744974433677271E-4
2019-01-02,2019,1,ZIMA,16.09773494687093,52.082036912764124,20429.493668618667,1.9074956397696676E-5
2019-01-02,2019,1,ZIMA,16.160617016759318,52.082036912764124,16615.685537855345,1.6599608352407813E-4
2019-01-02,2019,1,ZIMA,16.223499086647678,52.082036912764124,13110.994848970222,1.6599608352407813E-4
2019-01-02,2019,1,ZIMA,16.03485287698257,52.144918982652484,22898.62361112592,9.79864372016784E-5
2019-01-02,2019,1,ZIMA,16.09773494687093,52.144918982652484,18606.835216080064,1.3195636067769273E-4
2019-01-02,2019,1,ZIMA,16.160617016759318,52.144918982652484,14322.351250885988,1.6599608352407813E-4
2019-01-02,2019,1,ZIMA,16.223499086647678,52.144918982652484,10054.519138521633,1.6599608352407813E-4
2019-01-03,2019,1,ZIMA,16.663673575866255,52.270683122429205,23695.0422749053,2.0593190856743604E-4
2019-01-05,2019,1,ZIMA,16.286381156536038,52.144918982652484,5839.967857477851,1.8886200268752873E-4
2019-01-05,2019,1,ZIMA,16.349263226424398,52.144918982652484,2040.9337611314095,1.8886200268752873E-4
2019-01-05,2019,1,ZIMA,16.663673575866255,52.144918982652484,20253.16638349809,3.399544220883399E-4
2019-01-05,2019,1,ZIMA,16.726555645754615,52.144918982652484,24546.695949971163,3.668635751829365E-4
2019-01-05,2019,1,ZIMA,16.286381156536038,52.207801052540844,7829.998689015699,-5.4541092818572244E-5
2019-01-05,2019,1,ZIMA,16.349263226424398,52.207801052540844,5604.581178540059,4.8844376348603535E-5
2019-01-05,2019,1,ZIMA,16.412145296312787,52.207801052540844,6205.62580763049,3.336067639892107E-5
2019-01-05,2019,1,ZIMA,16.475027366201147,52.207801052540844,9088.692598220241,8.080541297548393E-5
