Punkt,Lon,Lat,Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
jodlowka,22.456861,49.898944,2017-01-01,13:00,2017,1,ZIMA,271.4033966064453,267.0116271972656,71.95683031672877,3.244842529296875,2.803680419921875,4.288312831054545,220.82839528609634,98487.53515625,0.0
jodlowka,22.456861,49.898944,2017-01-01,14:00,2017,1,ZIMA,270.6991729736328,266.65989685058594,73.78412398443385,3.4461669921875,3.03875732421875,4.5945743016666665,221.4051675106079,98451.54296875,7.450580596923828E-9
jodlowka,22.456861,49.898944,2017-01-01,15:00,2017,1,ZIMA,269.6244354248047,266.27430725097656,77.59236906060568,3.403717041015625,3.158355712890625,4.643328601816698,222.85866095648163,98448.46875,8.672474791637796E-7
jodlowka,22.456861,49.898944,2017-01-01,16:00,2017,1,ZIMA,269.2928924560547,266.0924835205078,78.43609289675014,3.4399566650390625,3.3621368408203125,4.8101212036442345,224.34453224268816,98417.32421875,0.0
jodlowka,22.456861,49.898944,2017-01-01,17:00,2017,1,ZIMA,268.9921112060547,265.9255676269531,79.20073312371403,3.4576416015625,3.478403091430664,4.9045462085018725,225.17150151792046,98396.38671875,0.0
jodlowka,22.456861,49.898944,2017-01-01,18:00,2017,1,ZIMA,269.00286865234375,265.87391662597656,78.82250189402222,3.464447021484375,3.5711402893066406,4.975483507216266,225.868812386675,98388.37109375,0.0
jodlowka,22.456861,49.898944,2017-01-01,19:00,2017,1,ZIMA,268.81883239746094,265.07568359375,75.13590670910654,3.6689453125,4.074077606201172,5.482633313241512,227.99511229031867,98352.1953125,4.2021281387860654E-7
jodlowka,22.456861,49.898944,2017-01-01,20:00,2017,1,ZIMA,268.71437072753906,265.01634216308594,75.38056330906224,3.7637481689453125,4.203283309936523,5.642108724832421,228.1577639997866,98330.8984375,0.0
jodlowka,22.456861,49.898944,2017-01-01,21:00,2017,1,ZIMA,268.64598083496094,265.0094299316406,75.72891151331817,3.8792572021484375,4.204039573669434,5.720365825486968,227.3008749386681,98284.18359375,1.5055832136567915E-8
jodlowka,22.456861,49.898944,2017-01-01,22:00,2017,1,ZIMA,268.6427917480469,265.0601806640625,76.04605532104185,3.9263153076171875,4.105073928833008,5.6804563070244205,226.27505011236062,98252.296875,0.0
jodlowka,22.456861,49.898944,2017-01-01,23:00,2017,1,ZIMA,268.63063049316406,265.16725158691406,76.7504734919606,3.84661865234375,3.9870243072509766,5.5401117211811695,226.02682624269448,98224.7265625,1.043081283569336E-7
jodlowka,22.456861,49.898944,2017-01-02,00:00,2017,1,ZIMA,268.54852294921875,265.26954650878906,77.84121932803446,3.758270263671875,3.9270620346069336,5.43566110040457,226.2581761162092,98168.0703125,7.448369387930143E-8
jodlowka,22.456861,49.898944,2017-01-02,01:00,2017,1,ZIMA,268.5478210449219,265.35369873046875,78.35424514277135,3.6617889404296875,3.9852752685546875,5.4121268656977,227.42228352570325,98150.15625,1.0803341865539551E-7
jodlowka,22.456861,49.898944,2017-01-02,02:00,2017,1,ZIMA,268.4808044433594,265.38844299316406,78.96304464503629,3.6647186279296875,3.95098876953125,5.388921494961391,227.1527024889196,98083.09765625,1.862645149230957E-8
jodlowka,22.456861,49.898944,2017-01-02,03:00,2017,1,ZIMA,268.55767822265625,265.422607421875,78.71469229164515,3.670989990234375,4.016693115234375,5.441506325492253,227.57476729069168,98045.59765625,1.0803341865539551E-7
