Punkt,Lon,Lat,Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
szczepanow,20.664278,50.008833,2017-01-01,00:00,2017,1,ZIMA,269.4695739746094,263.4867401123047,63.205363001219204,1.79022216796875,1.18536376953125,2.1470870212462434,213.5098259474413,99703.80859375,0.0
szczepanow,20.664278,50.008833,2017-01-01,01:00,2017,1,ZIMA,268.71717834472656,263.4021301269531,66.43097344587355,1.5852203369140625,1.319061279296875,2.0622429961346076,219.76382995042005,99660.69140625,0.0
szczepanow,20.664278,50.008833,2017-01-01,02:00,2017,1,ZIMA,268.2268371582031,263.33604431152344,68.57507216790998,1.42266845703125,1.4819793701171875,2.054324315215252,226.16977789353112,99608.50390625,0.0
szczepanow,20.664278,50.008833,2017-01-01,03:00,2017,1,ZIMA,268.04957580566406,263.2628173828125,69.10053404621581,1.3162994384765625,1.68365478515625,2.13713304389625,231.98132108907853,99530.73046875,0.0
szczepanow,20.664278,50.008833,2017-01-01,04:00,2017,1,ZIMA,268.15907287597656,263.1429138183594,67.88589880029433,1.21234130859375,1.866455078125,2.2256293508087563,236.9945763017295,99479.12890625,0.0
szczepanow,20.664278,50.008833,2017-01-01,05:00,2017,1,ZIMA,268.3030242919922,262.97076416015625,66.24526642309874,1.1205902099609375,1.9605560302734375,2.258207777531075,240.24911620347643,99413.7265625,0.0
szczepanow,20.664278,50.008833,2017-01-01,06:00,2017,1,ZIMA,268.2988739013672,262.79052734375,65.32847835528155,0.990570068359375,1.9820098876953125,2.215759972391297,243.44500678155111,99397.1875,0.0
szczepanow,20.664278,50.008833,2017-01-01,07:00,2017,1,ZIMA,268.2952575683594,263.3467254638672,68.27902452465729,0.9069061279296875,2.1190643310546875,2.304975566904055,246.83029568481848,99396.4375,0.0
szczepanow,20.664278,50.008833,2017-01-01,08:00,2017,1,ZIMA,269.5475769042969,263.93263244628906,65.07634153248723,0.6140289306640625,1.8216705322265625,1.9223722469061655,251.37262588977575,99408.18359375,2.9802322387695312E-8
szczepanow,20.664278,50.008833,2017-01-01,09:00,2017,1,ZIMA,271.8843231201172,264.987060546875,59.43571452228799,0.5530242919921875,1.7022247314453125,1.7898058285404947,252.00188916334014,99355.12109375,0.0
szczepanow,20.664278,50.008833,2017-01-01,10:00,2017,1,ZIMA,273.7022399902344,265.85308837890625,55.682716621200456,0.5781707763671875,1.664337158203125,1.7619022739132526,250.84338595194697,99302.1484375,0.0
szczepanow,20.664278,50.008833,2017-01-01,11:00,2017,1,ZIMA,275.16090393066406,266.47576904296875,52.60774366964483,0.668304443359375,1.5914764404296875,1.7261019927734955,247.22113398166238,99217.359375,0.0
szczepanow,20.664278,50.008833,2017-01-01,12:00,2017,1,ZIMA,275.84629821777344,267.1619873046875,52.80308249254855,0.566192626953125,1.535888671875,1.6369264196078064,249.7640095717486,99142.11328125,0.0
