Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,NO2_column_number_density
2018-06-28,2018,6,LATO,20.49947983905659,49.82178417228238,23936.26451276128,8.977214907814491E-5
2018-06-28,2018,6,LATO,20.56236190894498,49.82178417228238,22055.21867355845,8.883830850642481E-5
2018-06-28,2018,6,LATO,20.62524397883334,49.82178417228238,20993.184618665768,8.614392418875995E-5
2018-06-28,2018,6,LATO,20.6881260487217,49.82178417228238,20875.537120675046,8.213427436065584E-5
2018-06-28,2018,6,LATO,20.75100811861006,49.82178417228238,21717.628902433542,7.955702102335252E-5
2018-06-28,2018,6,LATO,20.81389018849842,49.82178417228238,23416.147265550328,7.395989592852823E-5
2018-06-28,2018,6,LATO,20.43659776916823,49.88466624217074,21396.064209183165,1.1240384514541515E-4
2018-06-28,2018,6,LATO,20.49947983905659,49.88466624217074,18183.81613647179,1.0320496838108642E-4
2018-06-28,2018,6,LATO,20.56236190894498,49.88466624217074,15628.537975176509,1.0030378707880345E-4
2018-06-28,2018,6,LATO,20.62524397883334,49.88466624217074,14092.253684596644,8.795005478202662E-5
2018-06-28,2018,6,LATO,20.6881260487217,49.88466624217074,13916.617924546923,8.07639866655533E-5
2018-06-28,2018,6,LATO,20.75100811861006,49.88466624217074,15149.029369226157,8.276809110137196E-5
2018-06-28,2018,6,LATO,20.81389018849842,49.88466624217074,17494.407073289174,7.992958999020224E-5
2018-06-28,2018,6,LATO,20.876772258386808,49.88466624217074,20575.61410472463,7.535265467595309E-5
2018-06-28,2018,6,LATO,20.37371569927987,49.94754831205911,21927.885510249205,1.1000921477433002E-4
2018-06-28,2018,6,LATO,20.43659776916823,49.94754831205911,17696.59736600474,1.1386833041289788E-4
2018-06-28,2018,6,LATO,20.49947983905659,49.94754831205911,13645.302184377631,1.1023165302007474E-4
2018-06-28,2018,6,LATO,20.56236190894498,49.94754831205911,9995.319701694474,1.0575486176426714E-4
2018-06-28,2018,6,LATO,20.62524397883334,49.94754831205911,7369.26545385687,9.573048312461791E-5
2018-06-28,2018,6,LATO,20.6881260487217,49.94754831205911,7028.022809702586,8.904961186960943E-5
2018-06-28,2018,6,LATO,20.75100811861006,49.94754831205911,9228.621299310389,9.413157459117418E-5
2018-06-28,2018,6,LATO,20.81389018849842,49.94754831205911,12713.351542695324,1.0208370804321021E-4
2018-06-28,2018,6,LATO,20.876772258386808,49.94754831205911,16696.66494222041,7.535265467595309E-5
2018-06-28,2018,6,LATO,20.37371569927987,50.01043038194747,20828.613484125926,1.0008051177176328E-4
2018-06-28,2018,6,LATO,20.43659776916823,50.01043038194747,16321.364240831783,9.872520562126416E-5
2018-06-28,2018,6,LATO,20.49947983905659,50.01043038194747,11814.271812534065,1.0082024873125498E-4
