Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air
2025-08-19,2025,8,LATO,15.619190816260172,52.59559879836941,20612.58054302523,1894.3388489982356
2025-08-19,2025,8,LATO,15.556308746371805,52.65848086825777,21000.925952273017,1883.9026344333824
2025-08-19,2025,8,LATO,15.619190816260172,52.84712707792286,21611.831703383894,1882.1807572578225
2025-08-19,2025,8,LATO,15.678571110649088,52.52921495298159,23747.323772088177,1900.9233081971995
2025-08-19,2025,8,LATO,15.741453180537448,52.52921495298159,21942.978209600587,1902.5212539019283
2025-08-19,2025,8,LATO,15.804335250425822,52.52921495298159,20864.389069270528,1902.8923339843454
2025-08-19,2025,8,LATO,15.867217320314182,52.52921495298159,20625.727764867093,1902.8923339843602
2025-08-19,2025,8,LATO,15.552806970872354,52.59209702286995,24447.136254046593,1889.351010462549
2025-08-19,2025,8,LATO,15.615689040760728,52.59209702286995,21045.278133952328,1901.6039982702316
2025-08-19,2025,8,LATO,15.678571110649088,52.59209702286995,18010.07089740089,1901.4781530847235
2025-08-19,2025,8,LATO,15.741453180537448,52.59209702286995,15557.613038855528,1901.2308723301937
2025-08-19,2025,8,LATO,15.804335250425822,52.59209702286995,13997.633408169426,1900.9801554749436
2025-08-19,2025,8,LATO,15.867217320314182,52.59209702286995,13639.861138838995,1900.8543170147236
2026-02-01,2026,2,ZIMA,16.12925092636601,52.64797554175942,20094.01388704445,1968.2022673367328
2026-02-01,2026,2,ZIMA,16.192132996254376,52.64797554175942,24099.687373127625,1968.202282816141
2026-02-01,2026,2,ZIMA,16.192132996254376,52.71085761164778,22926.349572730203,1968.2021912354764
2026-02-19,2026,2,ZIMA,15.56331229737071,52.64797554175942,20934.684076672955,1851.5489516462378
2026-02-19,2026,2,ZIMA,15.626194367259076,52.64797554175942,17021.813243066677,1851.54895019533
2026-02-19,2026,2,ZIMA,15.56331229737071,52.71085761164778,19577.745859008537,1851.5490051067882
2026-02-19,2026,2,ZIMA,15.626194367259076,52.71085761164778,15329.135742764285,1851.5489423157292
2026-02-26,2026,2,ZIMA,15.814840576924176,52.52221140198267,21537.573699003926,1900.9586672311705
2026-02-26,2026,2,ZIMA,15.877722646812542,52.52221140198267,21448.16313064745,1900.9587372358121
2026-02-26,2026,2,ZIMA,15.940604716700909,52.52221140198267,22191.33967845745,1898.9900386878069
2026-02-26,2026,2,ZIMA,16.003486786589274,52.52221140198267,23688.87274428603,1882.0365698747944
2026-02-26,2026,2,ZIMA,15.877722646812542,52.58509347187106,14482.389029941674,1900.9587402637176
2026-02-26,2026,2,ZIMA,15.940604716700909,52.58509347187106,15560.369568735277,1896.2338225280002
2026-02-26,2026,2,ZIMA,16.003486786589274,52.58509347187106,17627.65147801746,1886.1621093749707
2026-02-26,2026,2,ZIMA,16.06636885647764,52.58509347187106,20385.451274541003,1885.6683004119375
2026-02-26,2026,2,ZIMA,15.940604716700909,52.64797554175942,9472.16429913197,1868.2061781173422
2026-02-26,2026,2,ZIMA,16.003486786589274,52.64797554175942,12579.060672674657,1874.921341265395
2026-02-26,2026,2,ZIMA,16.06636885647764,52.64797554175942,16214.663114228886,1879.0935191200272
2026-02-26,2026,2,ZIMA,15.877722646812542,52.71085761164778,1719.3726155332752,1851.084707207391
2026-02-26,2026,2,ZIMA,15.940604716700909,52.71085761164778,5937.096372991886,1857.9516492806574
2026-02-26,2026,2,ZIMA,16.003486786589274,52.71085761164778,10181.441014208103,1867.5354909272933
2026-02-26,2026,2,ZIMA,15.814840576924176,52.77373968153614,7091.164865699746,1852.746189202123
2026-02-26,2026,2,ZIMA,15.877722646812542,52.77373968153614,6816.394318200552,1838.1301816702373
2026-02-26,2026,2,ZIMA,15.940604716700909,52.77373968153614,8871.840844945036,1827.0420421136594
2026-02-26,2026,2,ZIMA,16.003486786589274,52.77373968153614,12125.334360994722,1867.669342927752
2026-02-26,2026,2,ZIMA,16.06636885647764,52.77373968153614,15855.778180182473,1867.8235384104719
2026-02-26,2026,2,ZIMA,16.12925092636601,52.77373968153614,19795.336976698618,1888.2732750460643
2026-02-26,2026,2,ZIMA,16.192132996254376,52.77373968153614,23840.56648521185,1888.2728260671952
2026-02-26,2026,2,ZIMA,15.814840576924176,52.8366217514245,13846.398103313417,1865.0847662479537
2026-02-26,2026,2,ZIMA,15.877722646812542,52.8366217514245,13707.912405043406,1863.369463336302
2026-02-26,2026,2,ZIMA,15.940604716700909,52.8366217514245,14835.992197524383,1869.9172684779678
2026-02-26,2026,2,ZIMA,16.003486786589274,52.8366217514245,16980.054250092788,1871.749413906407
2026-02-26,2026,2,ZIMA,16.06636885647764,52.8366217514245,19812.96637701024,1877.3715758387611
2026-02-26,2026,2,ZIMA,16.12925092636601,52.8366217514245,23082.47794178017,1889.6448508444403
2026-02-26,2026,2,ZIMA,15.751958507035809,52.89950382131289,21699.646230651444,1823.8886503764704
2026-02-26,2026,2,ZIMA,15.814840576924176,52.89950382131289,20762.96252883324,1829.2879264604915
2026-02-26,2026,2,ZIMA,15.877722646812542,52.89950382131289,20671.00010662291,1841.9772469634004
2026-02-26,2026,2,ZIMA,15.940604716700909,52.89950382131289,21434.634050077173,1860.2245719425807
2026-02-26,2026,2,ZIMA,16.003486786589274,52.89950382131289,22968.685964282908,1893.6967082254782
2026-02-28,2026,2,ZIMA,15.626194367259076,52.64797554175942,17021.813243066677,1869.2139951962106
2026-02-28,2026,2,ZIMA,15.689076437147444,52.64797554175942,13318.96365667929,1869.2139943371646
2026-02-28,2026,2,ZIMA,15.751958507035809,52.64797554175942,10060.770455744418,1869.2139892249293
2026-02-28,2026,2,ZIMA,15.626194367259076,52.71085761164778,15329.135742764285,1869.2139444522954
2026-02-28,2026,2,ZIMA,15.689076437147444,52.71085761164778,11081.348141236387,1869.2139793034326
2026-02-28,2026,2,ZIMA,15.751958507035809,52.71085761164778,6835.922796360895,1869.2139927905914
2026-02-28,2026,2,ZIMA,15.814840576924176,52.71085761164778,2604.448537086308,1869.2140144520272
2026-02-28,2026,2,ZIMA,15.877722646812542,52.71085761164778,1719.3726155332752,1869.2140409558153
2026-02-28,2026,2,ZIMA,15.940604716700909,52.71085761164778,5937.096372991886,1859.7346238977316
2026-02-28,2026,2,ZIMA,15.814840576924176,52.77373968153614,7091.164865699746,1870.6928565710034
2026-02-28,2026,2,ZIMA,15.877722646812542,52.77373968153614,6816.394318200552,1876.2127265299491
2026-02-28,2026,2,ZIMA,15.940604716700909,52.77373968153614,8871.840844945036,1874.676356680635
2026-02-28,2026,2,ZIMA,16.003486786589274,52.77373968153614,12125.334360994722,1860.9196366867593
2026-02-28,2026,2,ZIMA,16.06636885647764,52.77373968153614,15855.778180182473,1859.7346196867175
2026-02-28,2026,2,ZIMA,16.12925092636601,52.77373968153614,19795.336976698618,1860.7036808611595
2026-02-28,2026,2,ZIMA,16.192132996254376,52.77373968153614,23840.56648521185,1858.3553278958552
2026-02-28,2026,2,ZIMA,15.814840576924176,52.8366217514245,13846.398103313417,1880.4485758610674
2026-02-28,2026,2,ZIMA,15.877722646812542,52.8366217514245,13707.912405043406,1882.4776611327898
2026-02-28,2026,2,ZIMA,15.940604716700909,52.8366217514245,14835.992197524383,1878.6275237512916
2026-02-28,2026,2,ZIMA,16.003486786589274,52.8366217514245,16980.054250092788,1875.659190107122
2026-02-28,2026,2,ZIMA,16.06636885647764,52.8366217514245,19812.96637701024,1869.4163746544516
2026-02-28,2026,2,ZIMA,16.12925092636601,52.8366217514245,23082.47794178017,1869.5804722921675
2026-02-28,2026,2,ZIMA,15.814840576924176,52.89950382131289,20762.96252883324,1872.968873998698
2026-02-28,2026,2,ZIMA,15.877722646812542,52.89950382131289,20671.00010662291,1872.9688738645511
2026-02-28,2026,2,ZIMA,15.940604716700909,52.89950382131289,21434.634050077173,1874.7226961146132
2026-02-28,2026,2,ZIMA,16.003486786589274,52.89950382131289,22968.685964282908,1881.0694573344128
2026-02-28,2026,2,ZIMA,15.93710294120146,52.7772414570356,9014.6936254825,1869.4386948212384
2026-02-28,2026,2,ZIMA,15.999985011089827,52.7772414570356,12147.633537729393,1869.5303615431515
2026-02-28,2026,2,ZIMA,16.062867080978187,52.7772414570356,15809.181172500474,1869.713644507691
2026-02-28,2026,2,ZIMA,16.125749150866554,52.7772414570356,19706.8574139487,1869.1953881431293
2026-02-28,2026,2,ZIMA,16.18863122075492,52.7772414570356,23724.564144437634,1869.8317510291888
2026-02-28,2026,2,ZIMA,15.559810521871256,52.84012352692396,24231.422424523116,1901.7076469252902
2026-02-28,2026,2,ZIMA,15.622692591759623,52.84012352692396,20911.464230934154,1901.7076344115226
2026-02-28,2026,2,ZIMA,15.68557466164799,52.84012352692396,17984.150664472378,1899.347540020377
2026-02-28,2026,2,ZIMA,15.748456731536358,52.84012352692396,15671.085644967656,1899.34753706963
2026-02-28,2026,2,ZIMA,15.811338801424725,52.84012352692396,14274.0699391804,1899.3475306550822
2026-02-28,2026,2,ZIMA,15.874220871313092,52.84012352692396,14068.689467321019,1897.842674889426
2026-02-28,2026,2,ZIMA,15.93710294120146,52.84012352692396,15103.633802158554,1890.3518029620207
2026-02-28,2026,2,ZIMA,15.999985011089827,52.84012352692396,17155.883987275392,1890.325089621474
2026-02-28,2026,2,ZIMA,16.062867080978187,52.84012352692396,19913.359216709814,1890.271641633761
2026-02-28,2026,2,ZIMA,16.125749150866554,52.84012352692396,23125.14350522133,1875.2873841059802
2026-02-28,2026,2,ZIMA,15.874220871313092,52.903005596812335,21042.02047341879,1886.4273727964548
2026-02-28,2026,2,ZIMA,15.93710294120146,52.903005596812335,21746.603033782536,1886.4273681640477
