Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,NO2_column_number_density
2018-06-28,2018,6,LATO,21.882885376600655,49.88466624217074,23680.117812038763,9.292864810436377E-5
2018-06-28,2018,6,LATO,21.945767446489015,49.88466624217074,21614.739847159333,9.123656693129914E-5
2018-06-28,2018,6,LATO,22.008649516377403,49.88466624217074,20355.318952010348,8.655128777812287E-5
2018-06-28,2018,6,LATO,22.071531586265763,49.88466624217074,20054.275530972627,9.075804516677112E-5
2018-06-28,2018,6,LATO,22.134413656154123,49.88466624217074,20753.35667552788,8.956574796226211E-5
2018-06-28,2018,6,LATO,22.197295726042483,49.88466624217074,22358.94960934513,9.043736454881689E-5
2018-06-28,2018,6,LATO,22.260177795930872,49.88466624217074,24694.86801464613,8.468628091883832E-5
2018-06-28,2018,6,LATO,21.820003306712294,49.94754831205911,21524.108235276337,9.326443298790067E-5
2018-06-28,2018,6,LATO,21.882885376600655,49.94754831205911,18144.35199566905,9.865195090420729E-5
2018-06-28,2018,6,LATO,21.945767446489015,49.94754831205911,15355.389993840157,9.693140863630322E-5
2018-06-28,2018,6,LATO,22.008649516377403,49.94754831205911,13527.701618823176,8.804122445085727E-5
2018-06-28,2018,6,LATO,22.071531586265763,49.94754831205911,13070.940502769103,8.845784999073198E-5
2018-06-28,2018,6,LATO,22.134413656154123,49.94754831205911,14118.79060445291,9.230868886147468E-5
2018-06-28,2018,6,LATO,22.197295726042483,49.94754831205911,16385.089200398867,9.387439584728093E-5
2018-06-28,2018,6,LATO,22.260177795930872,49.94754831205911,19448.45197073798,9.347484113555775E-5
2018-06-28,2018,6,LATO,22.323059865819232,49.94754831205911,22992.468439521086,8.933672151307292E-5
2018-06-28,2018,6,LATO,21.757121236823934,50.01043038194747,22447.79426742528,7.469420045567891E-5
2018-06-28,2018,6,LATO,21.820003306712294,50.01043038194747,18149.963134889695,7.988482936093385E-5
2018-06-28,2018,6,LATO,21.882885376600655,50.01043038194747,13983.059835538652,8.21219597522493E-5
2018-06-28,2018,6,LATO,21.945767446489015,50.01043038194747,10110.290792583544,8.156576567575931E-5
2018-06-28,2018,6,LATO,22.008649516377403,50.01043038194747,7035.432652560031,8.117864923882695E-5
2018-06-28,2018,6,LATO,22.071531586265763,50.01043038194747,6112.601685255956,7.881516947026971E-5
2018-06-28,2018,6,LATO,22.134413656154123,50.01043038194747,8112.8049098858755,8.230511528791751E-5
2018-06-28,2018,6,LATO,22.197295726042483,50.01043038194747,11612.8647737958,8.444357391946435E-5
2018-06-28,2018,6,LATO,22.260177795930872,50.01043038194747,15636.077894257804,8.270823967585674E-5
2018-06-28,2018,6,LATO,22.323059865819232,50.01043038194747,19867.118802358997,8.559073417393577E-5
2018-06-28,2018,6,LATO,22.385941935707592,50.01043038194747,24197.20942801266,8.419871935874101E-5
2018-06-28,2018,6,LATO,21.757121236823934,50.07331245183585,21625.242729245496,7.44701669277582E-5
2018-06-28,2018,6,LATO,21.820003306712294,50.07331245183585,17128.823825906224,7.21887798279599E-5
2018-06-28,2018,6,LATO,21.882885376600655,50.07331245183585,12636.304621076904,7.646074188809764E-5
2018-06-28,2018,6,LATO,21.945767446489015,50.07331245183585,8154.139089338811,7.75180114695198E-5
2018-06-28,2018,6,LATO,22.008649516377403,50.07331245183585,3719.951795308616,7.771010744545649E-5
2018-06-28,2018,6,LATO,22.071531586265763,50.07331245183585,1311.6422870220013,7.634148944791271E-5
2018-06-28,2018,6,LATO,22.134413656154123,50.07331245183585,5489.724571600884,7.482370686010253E-5
2018-06-28,2018,6,LATO,22.197295726042483,50.07331245183585,9954.297676195501,7.540310827583405E-5
2018-06-28,2018,6,LATO,22.260177795930872,50.07331245183585,14442.065384179925,7.493500816544063E-5
2018-06-28,2018,6,LATO,22.323059865819232,50.07331245183585,18936.54216695966,8.060754834455385E-5
2018-06-28,2018,6,LATO,22.385941935707592,50.07331245183585,23433.865792892593,8.006080238791226E-5
