Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air
2019-02-08,2019,2,ZIMA,16.317897136031107,52.144918982652484,21252.488167364063,1837.781104730071
2019-02-08,2019,2,ZIMA,16.380779205919474,52.144918982652484,23799.27569517344,1838.464374755045
2019-02-08,2019,2,ZIMA,16.12925092636601,52.207801052540844,11190.639908889909,1820.477284111674
2019-02-08,2019,2,ZIMA,16.192132996254376,52.207801052540844,11366.058784416824,1820.4772744255026
2019-02-08,2019,2,ZIMA,16.317897136031107,52.207801052540844,15739.114389361206,1824.93588647877
2019-02-08,2019,2,ZIMA,16.380779205919474,52.207801052540844,19034.058868582473,1833.4388745919794
2019-02-08,2019,2,ZIMA,16.44366127580784,52.207801052540844,22665.920407397847,1836.120361328192
2019-02-08,2019,2,ZIMA,16.12925092636601,52.270683122429205,4401.118523222788,1820.477301198392
2019-02-08,2019,2,ZIMA,16.192132996254376,52.270683122429205,4829.195877171279,1820.477291765472
2019-02-08,2019,2,ZIMA,16.255015066142743,52.270683122429205,8005.829367232451,1820.4772983423302
2019-02-08,2019,2,ZIMA,16.317897136031107,52.270683122429205,11903.20926445886,1824.2867225455252
2019-02-08,2019,2,ZIMA,16.380779205919474,52.270683122429205,16003.134450170503,1824.9359130860041
2019-02-08,2019,2,ZIMA,16.44366127580784,52.270683122429205,20182.541355244248,1830.6769334450196
2019-02-08,2019,2,ZIMA,16.50654334569621,52.270683122429205,24400.6201762741,1838.9229593447012
2019-02-08,2019,2,ZIMA,15.814840576924176,52.33356519231759,23307.295100661722,1812.3720670268465
2019-02-08,2019,2,ZIMA,15.877722646812542,52.33356519231759,19061.27668795848,1808.6118669314208
2019-02-08,2019,2,ZIMA,16.06636885647764,52.33356519231759,6652.115921765294,1818.5701029895151
2019-02-08,2019,2,ZIMA,16.12925092636601,52.33356519231759,3380.4721877937222,1822.9212646484095
2019-02-08,2019,2,ZIMA,16.192132996254376,52.33356519231759,3920.8789821352175,1822.9212646484095
2019-02-08,2019,2,ZIMA,16.255015066142743,52.33356519231759,7489.176963013049,1827.5870882915162
2019-02-08,2019,2,ZIMA,16.317897136031107,52.33356519231759,11557.293321294013,1828.8731619306616
2019-02-08,2019,2,ZIMA,16.380779205919474,52.33356519231759,15742.394723097934,1828.7287597656916
2019-02-08,2019,2,ZIMA,16.44366127580784,52.33356519231759,19971.068353527662,1833.517087790442
2019-02-08,2019,2,ZIMA,16.50654334569621,52.33356519231759,24220.50067824184,1838.756173000339
2019-02-08,2019,2,ZIMA,15.877722646812542,52.39644726220595,21279.377480177358,1802.3338956596915
2019-02-08,2019,2,ZIMA,15.940604716700909,52.39644726220595,17603.57282508577,1800.9529973155682
2019-02-08,2019,2,ZIMA,16.003486786589274,52.39644726220595,14271.516059654023,1812.15264346567
2019-02-08,2019,2,ZIMA,16.06636885647764,52.39644726220595,11583.746420470461,1815.3564434528707
2019-02-08,2019,2,ZIMA,16.12925092636601,52.39644726220595,10070.094318557974,1816.981639228309
2019-02-08,2019,2,ZIMA,16.192132996254376,52.39644726220595,10263.863346493159,1819.7110970318017
2019-02-08,2019,2,ZIMA,16.255015066142743,52.39644726220595,12083.190066614912,1829.3865966796593
2019-02-08,2019,2,ZIMA,16.317897136031107,52.39644726220595,14945.79195604246,1829.3865966797543
2019-02-08,2019,2,ZIMA,16.380779205919474,52.39644726220595,18370.26165799344,1829.3486439721837
2019-02-08,2019,2,ZIMA,16.44366127580784,52.39644726220595,22096.896364122134,1828.7872314453793
2019-02-08,2019,2,ZIMA,15.940604716700909,52.45932933209431,22304.55007168143,1807.0122406663436
2019-02-08,2019,2,ZIMA,16.003486786589274,52.45932933209431,19784.703032274563,1822.317468529939
2019-02-08,2019,2,ZIMA,16.06636885647764,52.45932933209431,17945.483490482653,1823.2917480469064
2019-02-08,2019,2,ZIMA,16.12925092636601,52.45932933209431,17009.133212620865,1822.8659133288047
2019-02-08,2019,2,ZIMA,16.192132996254376,52.45932933209431,17124.400798270497,1829.133543506329
2019-02-08,2019,2,ZIMA,16.255015066142743,52.45932933209431,18271.394577484873,1834.4115493741908
2019-02-08,2019,2,ZIMA,16.317897136031107,52.45932933209431,20275.772864347968,1834.4144287110046
2019-02-08,2019,2,ZIMA,16.380779205919474,52.45932933209431,22913.6303159124,1831.517909092308
2019-02-08,2019,2,ZIMA,16.06636885647764,52.52221140198267,24654.113391340154,1815.6797410202144
2019-02-08,2019,2,ZIMA,16.12925092636601,52.52221140198267,23982.121730359562,1823.7237766191827
2019-02-08,2019,2,ZIMA,16.192132996254376,52.52221140198267,24063.89514167727,1824.9593812443431
2019-02-16,2019,2,ZIMA,15.93710294120146,52.144918982652484,23360.261520896074,1842.5592111829856
2019-02-16,2019,2,ZIMA,15.999985011089827,52.144918982652484,20900.55529617011,1851.0862790462775
2019-02-16,2019,2,ZIMA,16.062867080978187,52.144918982652484,19102.083481840105,1849.629958782598
2019-02-16,2019,2,ZIMA,16.125749150866554,52.144918982652484,18162.34878758298,1817.9648243816785
2019-02-16,2019,2,ZIMA,16.18863122075492,52.144918982652484,18214.749505619166,1823.0668800053031
2019-02-16,2019,2,ZIMA,16.251513290643288,52.144918982652484,19251.185853848052,1835.9841517111036
2019-02-16,2019,2,ZIMA,16.314395360531655,52.144918982652484,21127.33207039264,1836.5451062726156
2019-02-16,2019,2,ZIMA,16.377277430420023,52.144918982652484,23644.13570120521,1839.398437500067
2019-02-16,2019,2,ZIMA,16.062867080978187,52.207801052540844,12691.070428445557,1826.4651384517667
2019-02-16,2019,2,ZIMA,16.125749150866554,52.207801052540844,11229.155410815843,1823.0840536633245
2019-02-16,2019,2,ZIMA,16.18863122075492,52.207801052540844,11313.594928815084,1825.1997322830343
2019-02-16,2019,2,ZIMA,16.251513290643288,52.207801052540844,12914.092200543077,1824.3168381410317
2019-02-16,2019,2,ZIMA,16.314395360531655,52.207801052540844,15569.94213650197,1833.442806036291
2019-02-16,2019,2,ZIMA,16.377277430420023,52.207801052540844,18839.994535780155,1840.0026065400878
2019-02-16,2019,2,ZIMA,16.44015950030839,52.207801052540844,22457.52818597871,1840.318725586005
2019-02-16,2019,2,ZIMA,16.062867080978187,52.270683122429205,7426.451198226379,1826.3998647929875
2019-02-16,2019,2,ZIMA,16.125749150866554,52.270683122429205,4498.014601267571,1826.027939376974
2019-02-16,2019,2,ZIMA,16.18863122075492,52.270683122429205,4704.56681617466,1828.6115899360839
2019-02-16,2019,2,ZIMA,16.251513290643288,52.270683122429205,7800.938124388257,1828.2707311680883
2019-02-16,2019,2,ZIMA,16.314395360531655,52.270683122429205,11678.922990364981,1826.8344821671633
2019-02-16,2019,2,ZIMA,16.377277430420023,52.270683122429205,15772.149123787458,1828.0283579948732
2019-02-16,2019,2,ZIMA,16.44015950030839,52.270683122429205,19948.555871238215,1835.2061370341744
2019-02-16,2019,2,ZIMA,16.503041570196757,52.270683122429205,24165.051374908566,1837.4964015402923
2019-02-16,2019,2,ZIMA,15.811338801424725,52.33356519231759,23544.191192774564,1823.6136474609095
2019-02-16,2019,2,ZIMA,15.874220871313092,52.33356519231759,19297.24440381389,1823.490877235976
2019-02-16,2019,2,ZIMA,15.93710294120146,52.33356519231759,15073.382719663308,1820.7557347031375
2019-02-16,2019,2,ZIMA,15.999985011089827,52.33356519231759,10899.48275086056,1820.374122113931
2019-02-16,2019,2,ZIMA,16.062867080978187,52.33356519231759,6867.262864560076,1818.177550885556
2019-02-16,2019,2,ZIMA,16.125749150866554,52.33356519231759,3505.51901971944,1832.6922740965972
2019-02-16,2019,2,ZIMA,16.18863122075492,52.33356519231759,3766.535363784237,1831.7819363817046
2019-02-16,2019,2,ZIMA,16.251513290643288,52.33356519231759,7270.0541283653465,1828.4607473981027
2019-02-16,2019,2,ZIMA,16.314395360531655,52.33356519231759,11326.48962572855,1827.289306499605
2019-02-16,2019,2,ZIMA,16.377277430420023,52.33356519231759,15507.861138442084,1842.857549580423
2019-02-16,2019,2,ZIMA,16.44015950030839,52.33356519231759,19734.91244935058,1844.2601062845383
2019-02-16,2019,2,ZIMA,16.503041570196757,52.33356519231759,23983.500393589326,1849.3514619990342
2019-02-16,2019,2,ZIMA,15.874220871313092,52.39644726220595,21490.70583754282,1816.239400390952
