Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
2017-07-14,19:00,2017,7,LATO,289.75335693359375,283.8099670410156,67.9434366013306,-0.6954498291015625,-0.4124612808227539,0.8085634007147116,30.671569366063295,100420.23046875,4.037572693960101E-7
2017-07-14,20:00,2017,7,LATO,289.1361846923828,282.43780517578125,64.46786074183402,-0.750091552734375,-0.3418111801147461,0.824301049577702,24.498403919733903,100440.9765625,4.2902399854938267E-7
2017-07-14,21:00,2017,7,LATO,288.54832458496094,282.30914306640625,66.36188458133117,-0.80072021484375,-0.30271434783935547,0.8560308632562423,20.709228362778788,100453.20703125,4.3511391822903533E-7
2017-07-14,22:00,2017,7,LATO,288.0077819824219,282.45240783691406,69.37357755490643,-0.835479736328125,-0.028679847717285156,0.8359718437124541,1.9660431840549677,100459.8359375,-1.4148895388643723E-9
2017-07-14,23:00,2017,7,LATO,287.50811767578125,282.5541076660156,72.1384723898751,-0.8339996337890625,-0.08323097229003906,0.8381424603900196,5.6990981657020825,100479.16015625,4.291518393984006E-7
2017-07-15,00:00,2017,7,LATO,286.8565673828125,282.576171875,75.36196904403127,-0.8582305908203125,-0.29015254974365234,0.9059515710801131,18.67948378201976,100489.63671875,0.0
2017-07-15,01:00,2017,7,LATO,285.78016662597656,282.5455322265625,80.67956037730501,-0.9382476806640625,-0.4247608184814453,1.0299176972887298,24.357078355337933,100497.2421875,0.0
2017-07-15,02:00,2017,7,LATO,285.65806579589844,282.6488952636719,81.89482599508383,-0.8303680419921875,-0.488739013671875,0.9635231749402277,30.480266543390655,100475.09375,0.0
2017-07-15,03:00,2017,7,LATO,285.9608154296875,282.8817443847656,81.55079127734346,-0.647796630859375,-0.39150428771972656,0.7569122024750875,31.147210912639764,100479.0859375,0.0
2017-07-15,04:00,2017,7,LATO,285.7193145751953,283.0625762939453,83.8608737297909,-0.3640594482421875,-0.30680084228515625,0.4760945690525017,40.12157032441894,100490.51171875,0.0
2017-07-15,05:00,2017,7,LATO,286.28485107421875,284.5716094970703,89.35245926393881,-0.114166259765625,-0.2812461853027344,0.3035347617921416,67.90629152152064,100533.40234375,0.0
2017-07-15,06:00,2017,7,LATO,289.0412292480469,283.77976989746094,70.95452563812331,-0.1235504150390625,-0.4575824737548828,0.4739688020787472,74.89005758920212,100588.4453125,0.0
2017-07-15,07:00,2017,7,LATO,290.73797607421875,284.08119201660156,64.99952350198087,-0.3856353759765625,-1.4266586303710938,1.4778597669660372,74.87404791776447,100662.5625,0.0
2017-07-15,08:00,2017,7,LATO,291.98167419433594,282.9084014892578,55.59402350261411,-0.593536376953125,-1.8332748413085938,1.9269618767743413,72.06025371738576,100715.921875,1.3262033462524414E-6
