Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,NO2_column_number_density
2018-06-28,2018,6,LATO,16.160617016759318,52.08553868826357,24671.372666511004,7.877142692303334E-5
2018-06-28,2018,6,LATO,15.909088737205849,52.14842075815193,24334.102909476573,7.578152140868347E-5
2018-06-28,2018,6,LATO,15.971970807094209,52.14842075815193,21606.47046424315,7.381408430003362E-5
2018-06-28,2018,6,LATO,16.03485287698257,52.14842075815193,19453.85968755964,7.608888768799587E-5
2018-06-28,2018,6,LATO,16.09773494687093,52.14842075815193,18082.804608498824,7.193659930530994E-5
2018-06-28,2018,6,LATO,16.160617016759318,52.14842075815193,17676.11342924978,8.323105537906353E-5
2018-06-28,2018,6,LATO,16.223499086647678,52.14842075815193,18298.199567431566,8.246591198050667E-5
2018-06-28,2018,6,LATO,16.286381156536038,52.14842075815193,19852.58784063334,7.531139550452529E-5
2018-06-28,2018,6,LATO,16.349263226424398,52.14842075815193,22143.81326078771,7.528468506249158E-5
2018-06-28,2018,6,LATO,15.846206667317489,52.2113028280403,23567.72286327279,6.822544341252834E-5
2018-06-28,2018,6,LATO,15.909088737205849,52.2113028280403,19835.199598621075,6.748517955557719E-5
2018-06-28,2018,6,LATO,15.971970807094209,52.2113028280403,16379.946994842461,6.855975516154295E-5
2018-06-28,2018,6,LATO,16.03485287698257,52.2113028280403,13417.907160246199,7.055850324193576E-5
2018-06-28,2018,6,LATO,16.09773494687093,52.2113028280403,11342.305580127464,7.591435407186833E-5
2018-06-28,2018,6,LATO,16.160617016759318,52.2113028280403,10682.956511707265,7.48918256545684E-5
2018-06-28,2018,6,LATO,16.223499086647678,52.2113028280403,11682.171810522215,7.851404452018002E-5
2018-06-28,2018,6,LATO,16.286381156536038,52.2113028280403,13988.950917670658,7.194689349681287E-5
2018-06-28,2018,6,LATO,16.349263226424398,52.2113028280403,17081.523690798305,7.230952875475584E-5
2018-06-28,2018,6,LATO,16.412145296312787,52.2113028280403,20609.12865105362,7.186666575145258E-5
