Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,CO_column_number_density
2018-07-05,2018,7,LATO,17.292494274749913,51.896892478598474,24198.712664159364,0.028908751967382528
2018-07-05,2018,7,LATO,17.355376344638273,51.896892478598474,21462.903873956086,0.027623958885669708
2018-07-05,2018,7,LATO,17.418258414526633,51.896892478598474,19315.155012613388,0.027623958885669708
2018-07-05,2018,7,LATO,17.481140484414993,51.896892478598474,17967.59821074973,0.027623958885669708
2018-07-05,2018,7,LATO,17.292494274749913,51.959774548486834,19696.96224443684,0.027623958885669708
2018-07-05,2018,7,LATO,17.355376344638273,51.959774548486834,16224.156248705403,0.027623958885669708
2018-07-05,2018,7,LATO,17.418258414526633,51.959774548486834,13257.61817354294,0.027623958885669708
2018-07-05,2018,7,LATO,17.481140484414993,51.959774548486834,11206.87041332218,0.02954000325238801
2018-07-05,2018,7,LATO,17.544022554303382,51.959774548486834,10616.574611527602,0.030743658542633057
2018-07-05,2018,7,LATO,17.481140484414993,52.022656618375194,5124.48075559275,0.030743658542633057
2018-07-05,2018,7,LATO,17.544022554303382,52.022656618375194,3660.0570990147617,0.030743658542633057
2018-07-05,2018,7,LATO,17.606904624191742,52.022656618375194,6145.547964014303,0.030743658542633057
2018-07-05,2018,7,LATO,17.669786694080102,52.022656618375194,9968.732908955895,0.030743658542633057
2018-07-06,2018,7,LATO,17.544022554303382,51.8340104087101,24597.982181153522,0.028100304305553436
2018-07-06,2018,7,LATO,17.292494274749913,51.896892478598474,24198.712664159364,0.02754516713321209
2018-07-06,2018,7,LATO,17.355376344638273,51.896892478598474,21462.903873956086,0.02754516713321209
2018-07-06,2018,7,LATO,17.418258414526633,51.896892478598474,19315.155012613388,0.02754516713321209
2018-07-06,2018,7,LATO,17.229612204861553,51.959774548486834,23452.19726783308,0.02873785924585968
2018-07-06,2018,7,LATO,17.292494274749913,51.959774548486834,19696.96224443684,0.02754516713321209
2018-07-06,2018,7,LATO,17.355376344638273,51.959774548486834,16224.156248705403,0.02754516713321209
2018-07-06,2018,7,LATO,17.544022554303382,52.08553868826357,3462.731482314057,0.02908574976027012
2018-07-06,2018,7,LATO,17.606904624191742,52.08553868826357,6027.276611405809,0.02908574976027012
2018-07-06,2018,7,LATO,17.669786694080102,52.08553868826357,9891.891154279305,0.02908574976027012
2018-07-06,2018,7,LATO,17.732668763968462,52.08553868826357,14019.799660313027,0.026134056503067153
2018-07-06,2018,7,LATO,17.79555083385685,52.08553868826357,18233.041361087842,0.02578316628932953
2018-07-06,2018,7,LATO,17.85843290374521,52.08553868826357,22483.693009208124,0.02578316628932953
2018-07-06,2018,7,LATO,17.355376344638273,52.14842075815193,16074.118696894922,0.026622479781508446
2018-07-06,2018,7,LATO,17.418258414526633,52.14842075815193,13087.630055002586,0.026622479781508446
2018-07-06,2018,7,LATO,17.481140484414993,52.14842075815193,11014.82739620342,0.026622479781508446
2018-07-06,2018,7,LATO,17.544022554303382,52.14842075815193,10416.250606515961,0.02844427891800516
2018-07-06,2018,7,LATO,17.606904624191742,52.14842075815193,11523.955094341767,0.02908574976027012
2018-07-06,2018,7,LATO,17.669786694080102,52.14842075815193,13936.869927308424,0.02908574976027012
2018-07-06,2018,7,LATO,17.732668763968462,52.14842075815193,17111.479713729335,0.026505826237227765
2018-07-06,2018,7,LATO,17.79555083385685,52.14842075815193,20700.257279926955,0.026485208617296807
2018-07-06,2018,7,LATO,17.85843290374521,52.14842075815193,24522.03017872181,0.026445546089952098
2018-07-06,2018,7,LATO,17.732668763968462,52.2113028280403,22067.329588440694,0.02710762247443199
2018-07-07,2018,7,LATO,17.544022554303382,51.8340104087101,24597.982181153522,0.02622474543750286
2018-07-07,2018,7,LATO,17.292494274749913,51.896892478598474,24198.712664159364,0.02686270385445319
2018-07-07,2018,7,LATO,17.355376344638273,51.896892478598474,21462.903873956086,0.026859892532229424
2018-07-07,2018,7,LATO,17.418258414526633,51.896892478598474,19315.155012613388,0.026859892532229424
2018-07-07,2018,7,LATO,17.669786694080102,51.896892478598474,19903.632005924883,0.025869693607091904
2018-07-07,2018,7,LATO,17.732668763968462,51.896892478598474,22254.78157239931,0.025869693607091904
2018-07-07,2018,7,LATO,17.292494274749913,51.959774548486834,19696.96224443684,0.026859892532229424
2018-07-07,2018,7,LATO,17.355376344638273,51.959774548486834,16224.156248705403,0.026859892532229424
2018-07-07,2018,7,LATO,17.229612204861553,52.022656618375194,21215.044991383493,0.030344722996878865
2018-07-07,2018,7,LATO,17.292494274749913,52.022656618375194,16978.507380934763,0.030543364584445953
2018-07-07,2018,7,LATO,17.355376344638273,52.022656618375194,12794.420884086903,0.030035220876599513
2018-07-07,2018,7,LATO,17.418258414526633,52.022656618375194,8738.46148280263,0.027066966518759727
2018-07-07,2018,7,LATO,17.481140484414993,52.022656618375194,5124.48075559275,0.02907799580802868
2018-07-07,2018,7,LATO,17.544022554303382,52.022656618375194,3660.0570990147617,0.02915894240140915
2018-07-07,2018,7,LATO,17.606904624191742,52.022656618375194,6145.547964014303,0.02915894240140915
2018-07-07,2018,7,LATO,17.85843290374521,52.022656618375194,22530.31974838135,0.02668636292219162
2018-07-07,2018,7,LATO,17.606904624191742,52.08553868826357,6027.276611405809,0.02592666819691658
2018-07-07,2018,7,LATO,17.669786694080102,52.08553868826357,9891.891154279305,0.02592666819691658
2018-07-07,2018,7,LATO,17.732668763968462,52.08553868826357,14019.799660313027,0.024647774174809456
2018-07-07,2018,7,LATO,17.79555083385685,52.08553868826357,18233.041361087842,0.024647774174809456
2018-07-07,2018,7,LATO,17.85843290374521,52.08553868826357,22483.693009208124,0.027763243358244653
2018-07-07,2018,7,LATO,17.544022554303382,52.14842075815193,10416.250606515961,0.025833429768681526
2018-07-07,2018,7,LATO,17.606904624191742,52.14842075815193,11523.955094341767,0.025895103625609667
2018-07-07,2018,7,LATO,17.669786694080102,52.14842075815193,13936.869927308424,0.02590384013921093
2018-07-07,2018,7,LATO,17.732668763968462,52.14842075815193,17111.479713729335,0.024841205149431948
2018-07-07,2018,7,LATO,17.79555083385685,52.14842075815193,20700.257279926955,0.024649790806069858
2018-07-07,2018,7,LATO,17.85843290374521,52.14842075815193,24522.03017872181,0.029333841055631638
2018-07-07,2018,7,LATO,17.292494274749913,52.2113028280403,24013.2830301999,0.02853673201963347
2018-07-07,2018,7,LATO,17.355376344638273,52.2113028280403,21274.165903552155,0.02858540043234825
2018-07-07,2018,7,LATO,17.418258414526633,52.2113028280403,19121.23773173415,0.02858540043234825
2018-07-07,2018,7,LATO,17.544022554303382,52.2113028280403,17404.667885270344,0.025833429768681526
2018-07-07,2018,7,LATO,17.606904624191742,52.2113028280403,18088.434979192007,0.025833429768681526
2018-07-07,2018,7,LATO,17.669786694080102,52.2113028280403,19711.409054750045,0.026589083532187394
2018-07-07,2018,7,LATO,17.732668763968462,52.2113028280403,22067.329588440694,0.027799315750598907
2018-07-08,2018,7,LATO,17.606904624191742,51.896892478598474,18285.903012058854,0.029262680560350418
2018-07-08,2018,7,LATO,17.669786694080102,51.896892478598474,19903.632005924883,0.029262680560350418
2018-07-08,2018,7,LATO,17.732668763968462,51.896892478598474,22254.78157239931,0.02615168388588194
2018-07-08,2018,7,LATO,17.481140484414993,51.959774548486834,11206.87041332218,0.027387816458940506
2018-07-08,2018,7,LATO,17.544022554303382,51.959774548486834,10616.574611527602,0.027387816458940506
2018-07-08,2018,7,LATO,17.732668763968462,51.959774548486834,17256.70849054719,0.02598077431321144
2018-07-08,2018,7,LATO,17.79555083385685,51.959774548486834,20834.217758736646,0.02598077431321144
2018-07-08,2018,7,LATO,17.85843290374521,51.959774548486834,24650.018069500198,0.026901904493570328
2018-07-08,2018,7,LATO,17.229612204861553,52.022656618375194,21215.044991383493,0.02764816198348027
2018-07-08,2018,7,LATO,17.292494274749913,52.022656618375194,16978.507380934763,0.02789817377924919
2018-07-08,2018,7,LATO,17.355376344638273,52.022656618375194,12794.420884086903,0.02789817377924919
2018-07-08,2018,7,LATO,17.481140484414993,52.022656618375194,5124.48075559275,0.027387816458940506
2018-07-08,2018,7,LATO,17.544022554303382,52.022656618375194,3660.0570990147617,0.027387816458940506
2018-07-08,2018,7,LATO,17.79555083385685,52.022656618375194,18283.859096583925,0.026901904493570328
2018-07-08,2018,7,LATO,17.85843290374521,52.022656618375194,22530.31974838135,0.026901904493570328
2018-07-08,2018,7,LATO,17.229612204861553,52.08553868826357,21167.427764994096,0.026713425293564796
2018-07-08,2018,7,LATO,17.292494274749913,52.08553868826357,16925.678223648643,0.02679523953179621
2018-07-08,2018,7,LATO,17.355376344638273,52.08553868826357,12731.097460018249,0.02651026443262473
2018-07-08,2018,7,LATO,17.418258414526633,52.08553868826357,8652.5644568514,0.026471197605133057
2018-07-08,2018,7,LATO,17.481140484414993,52.08553868826357,4983.648177221228,0.02842750959098339
2018-07-08,2018,7,LATO,17.544022554303382,52.08553868826357,3462.731482314057,0.02842750959098339
2018-07-08,2018,7,LATO,17.606904624191742,52.08553868826357,6027.276611405809,0.02797518526536315
2018-07-08,2018,7,LATO,17.669786694080102,52.08553868826357,9891.891154279305,0.027583453804254532
2018-07-08,2018,7,LATO,17.732668763968462,52.08553868826357,14019.799660313027,0.027583453804254532
2018-07-08,2018,7,LATO,17.85843290374521,52.08553868826357,22483.693009208124,0.026819268241524696
2018-07-08,2018,7,LATO,17.292494274749913,52.14842075815193,19560.165448197884,0.027675261721014977
2018-07-08,2018,7,LATO,17.355376344638273,52.14842075815193,16074.118696894922,0.027658570625123984
2018-07-08,2018,7,LATO,17.481140484414993,52.14842075815193,11014.82739620342,0.02837046607770052
2018-07-08,2018,7,LATO,17.544022554303382,52.14842075815193,10416.250606515961,0.02841068564680275
2018-07-08,2018,7,LATO,17.606904624191742,52.14842075815193,11523.955094341767,0.02842750959098339
2018-07-08,2018,7,LATO,17.732668763968462,52.14842075815193,17111.479713729335,0.028450214029168083
2018-07-08,2018,7,LATO,17.79555083385685,52.14842075815193,20700.257279926955,0.028454244136810303
2018-07-08,2018,7,LATO,17.85843290374521,52.14842075815193,24522.03017872181,0.026819268241524696
2018-07-08,2018,7,LATO,17.292494274749913,52.2113028280403,24013.2830301999,0.027769651263952255
2018-07-08,2018,7,LATO,17.355376344638273,52.2113028280403,21274.165903552155,0.027156061094151578
2018-07-08,2018,7,LATO,17.418258414526633,52.2113028280403,19121.23773173415,0.025921976193785667
2018-07-08,2018,7,LATO,17.481140484414993,52.2113028280403,17768.86422863067,0.028244782239198685
2018-07-08,2018,7,LATO,17.544022554303382,52.2113028280403,17404.667885270344,0.028244782239198685
2018-07-08,2018,7,LATO,17.606904624191742,52.2113028280403,18088.434979192007,0.026967616751790047
2018-07-08,2018,7,LATO,17.669786694080102,52.2113028280403,19711.409054750045,0.026967616751790047
2018-07-11,2018,7,LATO,17.418258414526633,51.90039425409792,18960.831180258603,0.026603294536471367
2018-07-11,2018,7,LATO,17.481140484414993,51.90039425409792,17586.255922355296,0.026603294536471367
2018-07-11,2018,7,LATO,17.544022554303382,51.90039425409792,17215.6060560257,0.026603294536471367
2018-07-11,2018,7,LATO,17.606904624191742,51.90039425409792,17911.313840311803,0.026603294536471367
2018-07-11,2018,7,LATO,17.418258414526633,51.96327632398629,12948.146833179213,0.026603294536471367
2018-07-11,2018,7,LATO,17.481140484414993,51.96327632398629,10839.184264911202,0.026603294536471367
2018-07-11,2018,7,LATO,17.544022554303382,51.96327632398629,10227.738317604917,0.026603294536471367
2018-07-11,2018,7,LATO,17.606904624191742,52.08904046376301,6255.075552482939,0.0250927172601223
2018-07-11,2018,7,LATO,17.669786694080102,52.08904046376301,10032.078393938189,0.0250927172601223
2018-07-11,2018,7,LATO,17.732668763968462,52.08904046376301,14118.786845685834,0.0250927172601223
2018-07-11,2018,7,LATO,17.79555083385685,52.08904046376301,18308.97378690421,0.0250927172601223
2018-07-11,2018,7,LATO,17.544022554303382,52.15192253365139,10805.127532311752,0.0250927172601223
2018-07-11,2018,7,LATO,17.606904624191742,52.15192253365139,11876.537283669628,0.0250927172601223
2018-07-11,2018,7,LATO,17.669786694080102,52.15192253365139,14229.621026054387,0.0250927172601223
2018-07-11,2018,7,LATO,17.732668763968462,52.15192253365139,17350.52649155868,0.0250927172601223
2018-07-11,2018,7,LATO,17.79555083385685,52.15192253365139,20898.038988738685,0.0250927172601223
2018-07-11,2018,7,LATO,17.292494274749913,52.21480460353975,24296.5347477082,0.027022341266274452
2018-07-13,2018,7,LATO,17.292494274749913,51.896892478598474,24198.712664159364,0.02925680555436189
2018-07-13,2018,7,LATO,17.355376344638273,51.896892478598474,21462.903873956086,0.027220359802965177
2018-07-13,2018,7,LATO,17.418258414526633,51.896892478598474,19315.155012613388,0.02696531394422967
2018-07-13,2018,7,LATO,17.229612204861553,51.959774548486834,23452.19726783308,0.02912435914272363
2018-07-13,2018,7,LATO,17.292494274749913,51.959774548486834,19696.96224443684,0.029009059149086573
2018-07-13,2018,7,LATO,17.355376344638273,51.959774548486834,16224.156248705403,0.02802906015682666
2018-07-13,2018,7,LATO,17.418258414526633,51.959774548486834,13257.61817354294,0.027343445322817825
2018-07-13,2018,7,LATO,17.732668763968462,51.959774548486834,17256.70849054719,0.028356032446026802
2018-07-13,2018,7,LATO,17.79555083385685,51.959774548486834,20834.217758736646,0.028356032446026802
2018-07-13,2018,7,LATO,17.85843290374521,51.959774548486834,24650.018069500198,0.028356032446026802
2018-07-13,2018,7,LATO,17.229612204861553,52.022656618375194,21215.044991383493,0.030454101040959358
2018-07-13,2018,7,LATO,17.292494274749913,52.022656618375194,16978.507380934763,0.028346413023804057
2018-07-13,2018,7,LATO,17.355376344638273,52.022656618375194,12794.420884086903,0.02843502392031744
2018-07-13,2018,7,LATO,17.732668763968462,52.022656618375194,14079.047484971508,0.02894757048258868
2018-07-13,2018,7,LATO,17.79555083385685,52.022656618375194,18283.859096583925,0.02886230165466886
2018-07-13,2018,7,LATO,17.229612204861553,52.08553868826357,21167.427764994096,0.03015332591059119
2018-07-13,2018,7,LATO,17.292494274749913,52.08553868826357,16925.678223648643,0.027202248573303223
2018-07-13,2018,7,LATO,17.355376344638273,52.08553868826357,12731.097460018249,0.026923622590770337
2018-07-13,2018,7,LATO,17.418258414526633,52.08553868826357,8652.5644568514,0.02646774984896183
2018-07-13,2018,7,LATO,17.481140484414993,52.08553868826357,4983.648177221228,0.030187521129846573
2018-07-13,2018,7,LATO,17.544022554303382,52.08553868826357,3462.731482314057,0.030188921035551684
2018-07-13,2018,7,LATO,17.606904624191742,52.08553868826357,6027.276611405809,0.030406076461076736
2018-07-13,2018,7,LATO,17.669786694080102,52.08553868826357,9891.891154279305,0.029001857098143343
2018-07-13,2018,7,LATO,17.732668763968462,52.08553868826357,14019.799660313027,0.028296994045376778
2018-07-13,2018,7,LATO,17.79555083385685,52.08553868826357,18233.041361087842,0.028026736765195046
2018-07-13,2018,7,LATO,17.85843290374521,52.08553868826357,22483.693009208124,0.027390319854021072
2018-07-13,2018,7,LATO,17.229612204861553,52.14842075815193,23322.827694963366,0.02878405187824616
