Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,SO2_column_number_density
2019-03-02,2019,3,ZIMA,17.19824611446824,52.022656618375194,23338.992595263477,0.0019025304268709454
2019-03-02,2019,3,ZIMA,17.261128184356604,52.022656618375194,19087.341878173975,0.00190253043820938
2019-03-02,2019,3,ZIMA,17.261128184356604,52.08553868826357,19037.562548376824,0.0019025305001288111
2019-03-02,2019,3,ZIMA,17.32401025424497,52.08553868826357,14814.97596772478,-9.304516661506609E-4
2019-03-02,2019,3,ZIMA,17.38689232413334,52.08553868826357,10664.050037814766,-9.304516733156096E-4
2019-03-02,2019,3,ZIMA,17.449774394021706,52.08553868826357,6718.945127757408,-9.304516538184009E-4
2019-03-02,2019,3,ZIMA,17.32401025424497,52.14842075815193,17767.926691517205,-9.304516721089331E-4
2019-03-02,2019,3,ZIMA,17.38689232413334,52.14842075815193,14494.359452084576,-9.304516639813336E-4
2019-03-02,2019,3,ZIMA,17.449774394021706,52.14842075815193,11899.801592250984,-9.30451674612742E-4
2019-03-04,2019,3,ZIMA,17.572036758298985,52.2113028280403,17582.792025768653,3.5792735475847896E-4
2019-03-04,2019,3,ZIMA,17.634918828187352,52.2113028280403,18706.74970019842,3.579273468930236E-4
2019-03-04,2019,3,ZIMA,17.760682967964087,52.2113028280403,23297.12232252609,0.0013487837510927996
2019-03-04,2019,3,ZIMA,17.572036758298985,52.27418489792866,24525.28345808497,3.579273465559375E-4
2019-03-05,2019,3,ZIMA,17.760682967964087,51.896892478598474,23483.12517636267,3.7963557736264225E-4
2019-03-05,2019,3,ZIMA,17.69780089807572,51.959774548486834,15437.064492021047,3.796355862583448E-4
2019-03-05,2019,3,ZIMA,17.760682967964087,51.959774548486834,18812.161742057906,3.7963557281109193E-4
2019-03-05,2019,3,ZIMA,17.19474433896879,52.022656618375194,23576.433391550752,4.1063758213360536E-4
2019-03-06,2019,3,ZIMA,17.512656463910073,51.8340104087101,24633.929173122968,-6.568908138560007E-5
2019-03-06,2019,3,ZIMA,17.575538533798436,51.8340104087101,24751.8265671211,0.0030804693007439677
2019-03-06,2019,3,ZIMA,17.32401025424497,51.896892478598474,22766.21531826474,8.464178707981736E-4
2019-03-06,2019,3,ZIMA,17.38689232413334,51.896892478598474,20300.094071883304,1.5525295466361754E-4
2019-03-06,2019,3,ZIMA,17.449774394021706,51.896892478598474,18526.40014017536,-5.62533024026741E-4
2019-03-06,2019,3,ZIMA,17.512656463910073,51.896892478598474,17655.071442184908,1.8463280640890282E-4
2019-03-06,2019,3,ZIMA,17.575538533798436,51.896892478598474,17818.97528164481,-4.762472076296118E-4
2019-03-06,2019,3,ZIMA,17.638420603686804,51.896892478598474,18991.327413344276,0.0030423798540365216
2019-03-06,2019,3,ZIMA,17.70130267357517,51.896892478598474,21003.941113413835,0.001453204803274672
2019-03-06,2019,3,ZIMA,17.764184743463538,51.896892478598474,23643.20183818669,1.9444792783875243E-4
2019-03-06,2019,3,ZIMA,17.261128184356604,51.959774548486834,21543.765589650386,-2.3485160909058854E-4
2019-03-06,2019,3,ZIMA,17.32401025424497,51.959774548486834,17910.53058316443,9.46918087635989E-4
2019-03-06,2019,3,ZIMA,17.38689232413334,51.959774548486834,14653.620530513734,0.0012836416785314934
2019-03-06,2019,3,ZIMA,17.449774394021706,51.959774548486834,12081.323926851597,-2.6311500213081827E-4
2019-03-06,2019,3,ZIMA,17.512656463910073,51.959774548486834,10699.367187179714,0.0012912731857233047
2019-03-06,2019,3,ZIMA,17.575538533798436,51.959774548486834,10967.345524946857,-2.104387601801723E-5
2019-03-06,2019,3,ZIMA,17.638420603686804,51.959774548486834,12781.90344400067,2.861111234511128E-4
2019-03-06,2019,3,ZIMA,17.70130267357517,51.959774548486834,15612.807145535991,2.3009943221332635E-4
2019-03-06,2019,3,ZIMA,17.764184743463538,51.959774548486834,19011.331443309806,1.1174056871580967E-4
2019-03-06,2019,3,ZIMA,17.827066813351905,51.959774548486834,22724.213566931623,9.917472779890923E-4
2019-03-06,2019,3,ZIMA,17.19824611446824,52.022656618375194,23338.992595263477,5.874557736736394E-4
2019-03-06,2019,3,ZIMA,17.261128184356604,52.022656618375194,19087.341878173975,0.00129123381081419
2019-03-06,2019,3,ZIMA,17.32401025424497,52.022656618375194,14872.139087781168,0.002753443400497525
2019-03-06,2019,3,ZIMA,17.38689232413334,52.022656618375194,10736.404770496509,-6.270990058372429E-5
2019-03-06,2019,3,ZIMA,17.449774394021706,52.022656618375194,6826.148628337731,9.389942847489648E-5
2019-03-06,2019,3,ZIMA,17.512656463910073,52.022656618375194,3893.372628775115,0.0018999722093003331
2019-03-06,2019,3,ZIMA,17.575538533798436,52.022656618375194,4577.820983319,-3.2396447982022857E-4
2019-03-06,2019,3,ZIMA,17.638420603686804,52.022656618375194,7999.414794973668,2.2696624143101138E-4
2019-03-06,2019,3,ZIMA,17.70130267357517,52.022656618375194,12010.867364436095,0.0014257374039750295
2019-03-06,2019,3,ZIMA,17.764184743463538,52.022656618375194,16179.223064630498,0.001305720722844514
2019-03-06,2019,3,ZIMA,17.827066813351905,52.022656618375194,20408.564801313823,0.00104102950263136
2019-03-06,2019,3,ZIMA,17.88994888324027,52.022656618375194,24667.541277725915,0.0027797134723244444
2019-03-06,2019,3,ZIMA,17.19824611446824,52.08553868826357,23292.86756336148,0.0013471848650149299
2019-03-06,2019,3,ZIMA,17.261128184356604,52.08553868826357,19037.562548376824,0.0010457119069553012
2019-03-06,2019,3,ZIMA,17.38689232413334,52.08553868826357,10664.050037814766,-7.663026137362702E-5
2019-03-06,2019,3,ZIMA,17.449774394021706,52.08553868826357,6718.945127757408,4.1358438710916297E-4
2019-03-06,2019,3,ZIMA,17.512656463910073,52.08553868826357,3708.149075522012,9.651146373230262E-4
2019-03-06,2019,3,ZIMA,17.575538533798436,52.08553868826357,4420.444660515168,4.697318572529672E-4
2019-03-06,2019,3,ZIMA,17.638420603686804,52.08553868826357,7906.58924916148,-2.1205043627191216E-4
2019-03-06,2019,3,ZIMA,17.70130267357517,52.08553868826357,11944.531771162532,0.001920898001654745
2019-03-06,2019,3,ZIMA,17.764184743463538,52.08553868826357,16124.928233084118,3.3742688493426384E-5
2019-03-06,2019,3,ZIMA,17.827066813351905,52.08553868826357,20360.217974576488,-1.6493144407858827E-4
2019-03-06,2019,3,ZIMA,17.88994888324027,52.08553868826357,24622.08802829606,0.0024129189639164345
2019-03-06,2019,3,ZIMA,17.261128184356604,52.14842075815193,21411.293286596858,0.0010238230461254558
2019-03-06,2019,3,ZIMA,17.32401025424497,52.14842075815193,17767.926691517205,0.0020150716535438547
2019-03-06,2019,3,ZIMA,17.38689232413334,52.14842075815193,14494.359452084576,0.0013215756628496456
2019-03-06,2019,3,ZIMA,17.449774394021706,52.14842075815193,11899.801592250984,-9.302246114668744E-5
2019-03-06,2019,3,ZIMA,17.512656463910073,52.14842075815193,10500.269579096917,-2.630130790798716E-4
2019-03-06,2019,3,ZIMA,17.575538533798436,52.14842075815193,10772.06889801846,7.668550834898104E-4
2019-03-06,2019,3,ZIMA,17.638420603686804,52.14842075815193,12607.56671078006,3.5902629563802077E-4
2019-03-06,2019,3,ZIMA,17.70130267357517,52.14842075815193,15459.482364567612,0.001787677642490416
2019-03-06,2019,3,ZIMA,17.764184743463538,52.14842075815193,18872.520143656246,-2.289839176228314E-4
2019-03-06,2019,3,ZIMA,17.827066813351905,52.14842075815193,22593.80225414647,2.176749050969427E-4
2019-03-06,2019,3,ZIMA,17.32401025424497,52.2113028280403,22579.442658246866,-4.774407456632293E-4
2019-03-06,2019,3,ZIMA,17.38689232413334,52.2113028280403,20108.8886964746,0.0011357255956388485
2019-03-06,2019,3,ZIMA,17.449774394021706,52.2113028280403,18329.83374246266,0.0014004994501975385
2019-03-06,2019,3,ZIMA,17.512656463910073,52.2113028280403,17455.009976776204,0.001529264712319699
2019-03-06,2019,3,ZIMA,17.575538533798436,52.2113028280403,17619.62073169808,-2.7928838729379137E-4
2019-03-06,2019,3,ZIMA,17.638420603686804,52.2113028280403,18796.37748512694,-4.5682160622341174E-4
2019-03-06,2019,3,ZIMA,17.70130267357517,52.2113028280403,20814.31650491121,0.0020461516521907224
2019-03-06,2019,3,ZIMA,17.764184743463538,52.2113028280403,23457.343510343933,8.205844839277973E-4
2019-03-06,2019,3,ZIMA,17.512656463910073,52.27418489792866,24433.9650006733,0.0017325651218792273
2019-03-06,2019,3,ZIMA,17.575538533798436,52.27418489792866,24551.663041914802,-8.978244193279412E-4
2019-03-07,2019,3,ZIMA,17.512656463910073,51.8340104087101,24633.929173122968,0.003339350910223394
2019-03-07,2019,3,ZIMA,17.38689232413334,51.896892478598474,20300.094071883304,0.005070394541229939
2019-03-07,2019,3,ZIMA,17.449774394021706,51.896892478598474,18526.40014017536,0.005191338211730047
2019-03-07,2019,3,ZIMA,17.512656463910073,51.896892478598474,17655.071442184908,0.001332169841195238
2019-03-07,2019,3,ZIMA,17.575538533798436,51.896892478598474,17818.97528164481,7.088572127851857E-4
2019-03-07,2019,3,ZIMA,17.70130267357517,51.896892478598474,21003.941113413835,-4.3860203335316643E-4
2019-03-07,2019,3,ZIMA,17.764184743463538,51.896892478598474,23643.20183818669,4.937634434831974E-4
2019-03-07,2019,3,ZIMA,17.261128184356604,51.959774548486834,21543.765589650386,-5.358599655960296E-4
