Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,tropospheric_NO2_column_number_density
2018-06-29,2018,6,LATO,16.412145296312787,51.896892478598474,24310.64362815695,1.1381083478386198E-5
2018-06-29,2018,6,LATO,16.475027366201147,51.896892478598474,22422.92783943107,7.202749657153618E-6
2018-06-29,2018,6,LATO,16.600791505977867,51.896892478598474,20935.482149911182,1.447207250748761E-5
2018-06-29,2018,6,LATO,16.349263226424398,51.959774548486834,21731.634248000995,2.0512154183344544E-5
2018-06-29,2018,6,LATO,16.412145296312787,51.959774548486834,18625.36095793305,1.418854036607676E-5
2018-06-29,2018,6,LATO,16.286381156536038,52.022656618375194,22097.221059037856,4.5734135510874684E-5
2018-06-29,2018,6,LATO,16.349263226424398,52.022656618375194,18052.47090460927,3.519575461496815E-5
2018-06-29,2018,6,LATO,16.412145296312787,52.022656618375194,14167.118245410365,2.0558360898009274E-5
2018-06-29,2018,6,LATO,16.475027366201147,52.022656618375194,10617.621636215636,3.252594046905588E-5
2018-06-29,2018,6,LATO,16.537909436089507,52.022656618375194,7872.213272632406,4.313307084810686E-5
2018-06-29,2018,6,LATO,16.600791505977867,52.022656618375194,6958.50157111162,3.304294739886893E-5
2018-06-29,2018,6,LATO,16.726555645754615,52.022656618375194,11530.481557861061,6.30754730082117E-5
2018-06-29,2018,6,LATO,16.789437715642975,52.022656618375194,15199.816263417437,6.30754730082117E-5
2018-06-29,2018,6,LATO,16.286381156536038,52.08553868826357,20966.55208041593,1.4274728205124448E-5
2018-06-29,2018,6,LATO,16.349263226424398,52.08553868826357,16656.19041747326,1.664768608444247E-5
2018-06-29,2018,6,LATO,16.412145296312787,52.08553868826357,12345.84276651802,2.451084119751122E-5
2018-06-29,2018,6,LATO,16.475027366201147,52.08553868826357,8035.537507612712,2.458008847735858E-5
2018-06-29,2018,6,LATO,16.537909436089507,52.08553868826357,3725.430625480484,2.210811520726062E-5
2018-06-29,2018,6,LATO,16.600791505977867,52.08553868826357,588.8824546717491,1.4077924154335473E-5
2018-06-29,2018,6,LATO,16.663673575866255,52.08553868826357,4896.296639368684,1.3129360389313779E-5
2018-06-29,2018,6,LATO,16.726555645754615,52.08553868826357,9206.49935312509,2.5954843961970126E-5
2018-06-29,2018,6,LATO,16.789437715642975,52.08553868826357,13516.821580896025,3.4558346228189954E-5
2018-06-29,2018,6,LATO,16.852319785531336,52.08553868826357,17827.174573793684,3.300903437900349E-5
2018-06-29,2018,6,LATO,16.915201855419696,52.08553868826357,22137.53807353617,3.2753694540588185E-5
2018-06-29,2018,6,LATO,16.286381156536038,52.14842075815193,22109.212713494253,1.2983669562967873E-5
2018-06-29,2018,6,LATO,16.349263226424398,52.14842075815193,18079.758557215824,1.557211936633033E-5
2018-06-29,2018,6,LATO,16.412145296312787,52.14842075815193,14214.239527968659,2.1611302279190685E-5
2018-06-29,2018,6,LATO,16.475027366201147,52.14842075815193,10691.969157244333,1.743151835153084E-5
2018-06-29,2018,6,LATO,16.537909436089507,52.14842075815193,7981.137274020744,2.438512320926269E-5
2018-06-29,2018,6,LATO,16.600791505977867,52.14842075815193,7084.179074968307,3.512646599031401E-5
2018-06-29,2018,6,LATO,16.663673575866255,52.14842075815193,8589.482702636456,3.085186602953198E-5
2018-06-29,2018,6,LATO,16.726555645754615,52.14842075815193,11596.53249425408,3.190114250647695E-5
2018-06-29,2018,6,LATO,16.789437715642975,52.14842075815193,15240.953041894218,3.2618287571721215E-5
