Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,tropospheric_HCHO_column_number_density
2019-01-09,2019,1,ZIMA,16.412145296312787,51.57898035365719,10969.0026263792,3.243033279431984E-5
2019-01-09,2019,1,ZIMA,16.475027366201147,51.57898035365719,9271.047454431733,3.243033279431984E-5
2019-01-18,2019,1,ZIMA,16.286381156536038,51.57898035365719,17402.667735623072,2.5132394512183964E-4
2019-01-18,2019,1,ZIMA,16.349263226424398,51.57898035365719,13878.731756120847,2.5132394512183964E-4
2019-01-18,2019,1,ZIMA,16.412145296312787,51.57898035365719,10969.0026263792,2.5132394512183964E-4
2019-01-18,2019,1,ZIMA,16.475027366201147,51.57898035365719,9271.047454431733,2.4357247782033178E-4
2019-01-18,2019,1,ZIMA,16.537909436089507,51.57898035365719,9461.44520621526,-1.6278288967441767E-5
2019-01-18,2019,1,ZIMA,16.600791505977867,51.57898035365719,11446.349717962712,-1.6215560752716555E-5
2019-01-18,2019,1,ZIMA,16.663673575866255,51.57898035365719,14506.97728880122,-1.0783367227656185E-5
2019-01-18,2019,1,ZIMA,16.726555645754615,51.57898035365719,18105.7812705025,-1.0653899153112434E-5
2019-01-18,2019,1,ZIMA,16.789437715642975,51.57898035365719,21979.98157808236,-1.0653899153112434E-5
2019-01-18,2019,1,ZIMA,16.160617016759318,51.64186242354555,23621.135635885967,-2.19850946450606E-4
2019-01-18,2019,1,ZIMA,16.223499086647678,51.64186242354555,19290.276294123178,-2.19850946450606E-4
2019-01-18,2019,1,ZIMA,16.286381156536038,51.64186242354555,14971.716974944035,-2.19850946450606E-4
2019-01-18,2019,1,ZIMA,16.475027366201147,51.64186242354555,2747.901529788066,1.1895650823134929E-4
2019-01-18,2019,1,ZIMA,16.537909436089507,51.64186242354555,3333.5682616299005,1.1895650823134929E-4
2019-01-18,2019,1,ZIMA,16.600791505977867,51.64186242354555,7249.516836422785,1.1895650823134929E-4
2019-01-18,2019,1,ZIMA,16.160617016759318,51.70474449343391,24014.42414795373,-2.19850946450606E-4
2019-01-18,2019,1,ZIMA,16.223499086647678,51.70474449343391,19776.41117861264,-2.19850946450606E-4
2019-01-18,2019,1,ZIMA,16.286381156536038,51.70474449343391,15599.638950594921,-2.19850946450606E-4
2019-01-18,2019,1,ZIMA,16.475027366201147,51.70474449343391,5200.693820874162,1.1895650823134929E-4
2019-01-18,2019,1,ZIMA,16.537909436089507,51.70474449343391,5532.087447528533,1.1895650823134929E-4
2019-01-18,2019,1,ZIMA,16.286381156536038,51.767626563322295,18985.401120769777,3.220409553250647E-6
2019-01-18,2019,1,ZIMA,16.349263226424398,51.767626563322295,15832.525116172748,3.220409553250647E-6
2019-01-18,2019,1,ZIMA,16.412145296312787,51.767626563322295,13366.692312452707,3.220409553250647E-6
2019-01-18,2019,1,ZIMA,16.475027366201147,51.767626563322295,12018.496387347808,3.220409553250647E-6
2019-01-18,2019,1,ZIMA,16.726555645754615,51.767626563322295,19629.274483795456,-1.434282021364197E-4
2019-01-18,2019,1,ZIMA,16.789437715642975,51.767626563322295,23237.14363871331,-1.434282021364197E-4
2019-01-18,2019,1,ZIMA,16.286381156536038,51.830508633210655,23988.456281468665,3.7800962006445686E-6
2019-01-18,2019,1,ZIMA,16.349263226424398,51.830508633210655,21582.912595856673,3.220409553250647E-6
2019-01-18,2019,1,ZIMA,16.412145296312787,51.830508633210655,19847.465023928715,3.220409553250647E-6
