Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,CO_column_number_density
2018-07-05,2018,7,LATO,15.971970807094209,51.645364199045005,18161.266813764694,0.030101286247372627
2018-07-05,2018,7,LATO,15.909088737205849,51.708246268933365,19723.048747476594,0.030101286247372627
2018-07-05,2018,7,LATO,15.971970807094209,51.708246268933365,15442.772659479442,0.030101286247372627
2018-07-05,2018,7,LATO,16.03485287698257,51.708246268933365,11212.642096535808,0.030101286247372627
2018-07-05,2018,7,LATO,16.09773494687093,51.708246268933365,7122.575720665991,0.030101286247372627
2018-07-05,2018,7,LATO,16.03485287698257,51.77112833882174,11507.669000873073,0.030101286247372627
2018-07-05,2018,7,LATO,16.09773494687093,51.77112833882174,7585.395138570258,0.030101286247372627
2018-07-05,2018,7,LATO,16.09773494687093,51.8340104087101,12737.664142127811,0.030101286247372627
2018-07-05,2018,7,LATO,16.286381156536038,51.896892478598474,19143.215442171095,0.028818825259804726
2018-07-05,2018,7,LATO,16.349263226424398,51.896892478598474,21028.746398560936,0.028818825259804726
2018-07-06,2018,7,LATO,16.09773494687093,51.51960005926827,24853.46736948531,0.02791035920381546
2018-07-06,2018,7,LATO,15.971970807094209,51.58248212915663,22783.33565129871,0.028488378642188398
2018-07-06,2018,7,LATO,16.03485287698257,51.58248212915663,20149.74601659679,0.028411153540873858
2018-07-06,2018,7,LATO,16.09773494687093,51.58248212915663,18188.250375804495,0.028351308896427715
2018-07-06,2018,7,LATO,16.160617016759318,51.58248212915663,17131.28397351043,0.03007986769080162
2018-07-06,2018,7,LATO,16.223499086647678,51.58248212915663,17146.938204615923,0.03007986769080162
2018-07-06,2018,7,LATO,16.286381156536038,51.58248212915663,18232.450498693102,0.03007986769080162
2018-07-06,2018,7,LATO,16.412145296312787,51.58248212915663,22865.620234999416,0.02995144948363304
2018-07-06,2018,7,LATO,15.909088737205849,51.645364199045005,21921.67047305454,0.030001074075698853
2018-07-06,2018,7,LATO,15.971970807094209,51.645364199045005,18161.266813764694,0.028924664482474327
2018-07-06,2018,7,LATO,16.03485287698257,51.645364199045005,14728.187926357006,0.028924664482474327
2018-07-06,2018,7,LATO,16.09773494687093,51.645364199045005,11908.965423681759,0.028924664482474327
2018-07-06,2018,7,LATO,16.286381156536038,51.645364199045005,11976.269687185757,0.030697189271450043
2018-07-06,2018,7,LATO,16.349263226424398,51.645364199045005,14818.867035091735,0.030697189271450043
2018-07-06,2018,7,LATO,16.412145296312787,51.645364199045005,18264.244668833035,0.030329720152086424
2018-07-06,2018,7,LATO,16.475027366201147,51.645364199045005,22031.395199666727,0.02995144948363304
2018-07-06,2018,7,LATO,15.846206667317489,51.708246268933365,24026.683162063506,0.03025304550137862
2018-07-06,2018,7,LATO,15.909088737205849,51.708246268933365,19723.048747476594,0.03021506888006897
2018-07-06,2018,7,LATO,15.971970807094209,51.708246268933365,15442.772659479442,0.029857752844691277
2018-07-06,2018,7,LATO,16.03485287698257,51.708246268933365,11212.642096535808,0.029857752844691277
2018-07-06,2018,7,LATO,16.223499086647678,51.708246268933365,3746.6846776220136,0.03069718927145004
2018-07-06,2018,7,LATO,16.286381156536038,51.708246268933365,7234.393029267898,0.030697189271450043
2018-07-06,2018,7,LATO,16.349263226424398,51.708246268933365,11331.325515047143,0.030697189271450043
2018-07-06,2018,7,LATO,16.412145296312787,51.708246268933365,15563.581140702,0.030697189271450043
2018-07-06,2018,7,LATO,15.846206667317489,51.77112833882174,24152.810308926535,0.03051029145717621
2018-07-06,2018,7,LATO,15.909088737205849,51.77112833882174,19883.072232758655,0.030223295674387807
2018-07-06,2018,7,LATO,15.971970807094209,51.77112833882174,15653.303917503332,0.029857752844691277
2018-07-06,2018,7,LATO,16.03485287698257,51.77112833882174,11507.669000873073,0.029857752844691277
2018-07-06,2018,7,LATO,16.03485287698257,51.896892478598474,20965.298226318337,0.028434287756681442
2018-07-06,2018,7,LATO,16.09773494687093,51.896892478598474,19101.41439768627,0.028434287756681442
2018-07-06,2018,7,LATO,16.160617016759318,51.896892478598474,18104.990129627306,0.028434287756681442
2018-07-06,2018,7,LATO,16.349263226424398,51.896892478598474,21028.746398560936,0.02859628200531006
2018-07-06,2018,7,LATO,16.412145296312787,51.896892478598474,23570.32114885356,0.02859628200531006
2018-07-07,2018,7,LATO,16.09773494687093,51.51960005926827,24853.46736948531,0.025340046733617783
2018-07-07,2018,7,LATO,16.160617016759318,51.51960005926827,24089.66059418917,0.025340046733617783
2018-07-07,2018,7,LATO,16.223499086647678,51.51960005926827,24100.810933183926,0.025340046733617783
2018-07-07,2018,7,LATO,15.971970807094209,51.58248212915663,22783.33565129871,0.02690456875955645
2018-07-07,2018,7,LATO,16.03485287698257,51.58248212915663,20149.74601659679,0.027625548845803462
2018-07-07,2018,7,LATO,16.09773494687093,51.58248212915663,18188.250375804495,0.02721333082778545
2018-07-07,2018,7,LATO,16.160617016759318,51.58248212915663,17131.28397351043,0.026433042261167636
2018-07-07,2018,7,LATO,16.223499086647678,51.58248212915663,17146.938204615923,0.026748814635634364
2018-07-07,2018,7,LATO,16.286381156536038,51.58248212915663,18232.450498693102,0.026825684326800027
2018-07-07,2018,7,LATO,16.349263226424398,51.58248212915663,20216.21296998156,0.027428755521730748
2018-07-07,2018,7,LATO,16.412145296312787,51.58248212915663,22865.620234999416,0.02750077195309956
2018-07-07,2018,7,LATO,15.971970807094209,51.645364199045005,18161.266813764694,0.026920171454548836
2018-07-07,2018,7,LATO,16.03485287698257,51.645364199045005,14728.187926357006,0.026920171454548836
2018-07-07,2018,7,LATO,16.09773494687093,51.645364199045005,11908.965423681759,0.02826555445790291
2018-07-07,2018,7,LATO,16.160617016759318,51.645364199045005,10224.648104095155,0.02826555445790291
2018-07-07,2018,7,LATO,16.412145296312787,51.645364199045005,18264.244668833035,0.029263103380799294
2018-07-07,2018,7,LATO,16.475027366201147,51.645364199045005,22031.395199666727,0.029263103380799294
2018-07-07,2018,7,LATO,16.412145296312787,51.708246268933365,15563.581140702,0.029263103380799294
2018-07-07,2018,7,LATO,16.475027366201147,51.708246268933365,19844.765429626183,0.029263103380799294
2018-07-07,2018,7,LATO,16.09773494687093,51.77112833882174,7585.395138570258,0.027666548267006874
2018-07-07,2018,7,LATO,16.160617016759318,51.77112833882174,4512.35258092758,0.027666548267006874
2018-07-07,2018,7,LATO,16.223499086647678,51.77112833882174,4571.18156513903,0.027666548267006874
2018-07-07,2018,7,LATO,16.349263226424398,51.77112833882174,11623.180696850364,0.027436893433332443
2018-07-07,2018,7,LATO,16.412145296312787,51.77112833882174,15772.335215563373,0.027436893433332443
2018-07-07,2018,7,LATO,16.475027366201147,51.77112833882174,20003.648269682002,0.027442714553350366
2018-07-07,2018,7,LATO,16.537909436089507,51.77112833882174,24274.191499740675,0.027477990835905075
2018-07-07,2018,7,LATO,15.909088737205849,51.8340104087101,22351.209586846107,0.025302881374955177
2018-07-07,2018,7,LATO,15.971970807094209,51.8340104087101,18694.24830854821,0.026805232615306145
2018-07-07,2018,7,LATO,16.03485287698257,51.8340104087101,15395.84560121697,0.02909357100725174
2018-07-07,2018,7,LATO,16.09773494687093,51.8340104087101,12737.664142127811,0.027666548267006874
2018-07-07,2018,7,LATO,16.160617016759318,51.8340104087101,11185.838634265387,0.027666548267006874
2018-07-07,2018,7,LATO,16.223499086647678,51.8340104087101,11209.6662392051,0.027666548267006874
2018-07-07,2018,7,LATO,16.349263226424398,51.8340104087101,15482.255252758967,0.027436893433332443
2018-07-07,2018,7,LATO,16.412145296312787,51.8340104087101,18793.891368064527,0.027436893433332443
2018-07-07,2018,7,LATO,16.475027366201147,51.8340104087101,22458.389671242385,0.02745993772678828
2018-07-07,2018,7,LATO,15.971970807094209,51.896892478598474,23491.058160623794,0.028933901990663643
2018-07-07,2018,7,LATO,16.03485287698257,51.896892478598474,20965.298226318337,0.02909357100725174
2018-07-07,2018,7,LATO,16.09773494687093,51.896892478598474,19101.41439768627,0.028507260486847888
2018-07-07,2018,7,LATO,16.160617016759318,51.896892478598474,18104.990129627306,0.02826290760441623
2018-07-07,2018,7,LATO,16.223499086647678,51.896892478598474,18119.700757995353,0.02736585959792137
2018-07-07,2018,7,LATO,16.286381156536038,51.896892478598474,19143.215442171095,0.02708607332364962
2018-07-07,2018,7,LATO,16.349263226424398,51.896892478598474,21028.746398560936,0.026366354897618294
2018-07-07,2018,7,LATO,16.412145296312787,51.896892478598474,23570.32114885356,0.026366354897618294
2018-07-08,2018,7,LATO,16.160617016759318,51.51960005926827,24089.66059418917,0.027809690684080124
2018-07-08,2018,7,LATO,16.223499086647678,51.51960005926827,24100.810933183926,0.027809690684080124
2018-07-08,2018,7,LATO,16.286381156536038,51.51960005926827,24885.876746005855,0.027809690684080124
2018-07-08,2018,7,LATO,15.971970807094209,51.58248212915663,22783.33565129871,0.0253593809902668
2018-07-08,2018,7,LATO,16.03485287698257,51.58248212915663,20149.74601659679,0.027109513994288473
2018-07-08,2018,7,LATO,16.09773494687093,51.58248212915663,18188.250375804495,0.028453581035137177
2018-07-08,2018,7,LATO,16.349263226424398,51.58248212915663,20216.21296998156,0.02499730885028839
2018-07-08,2018,7,LATO,16.412145296312787,51.58248212915663,22865.620234999416,0.02499730885028839
2018-07-08,2018,7,LATO,15.909088737205849,51.645364199045005,21921.67047305454,0.025673888623714447
2018-07-08,2018,7,LATO,15.971970807094209,51.645364199045005,18161.266813764694,0.02594442496049542
2018-07-08,2018,7,LATO,16.03485287698257,51.645364199045005,14728.187926357006,0.028453581035137177
2018-07-08,2018,7,LATO,16.09773494687093,51.645364199045005,11908.965423681759,0.028142882092621446
2018-07-08,2018,7,LATO,16.160617016759318,51.645364199045005,10224.648104095155,0.027978643774986267
2018-07-08,2018,7,LATO,16.286381156536038,51.645364199045005,11976.269687185757,0.026105732556386166
2018-07-08,2018,7,LATO,16.349263226424398,51.645364199045005,14818.867035091735,0.025901559104324793
2018-07-08,2018,7,LATO,16.412145296312787,51.645364199045005,18264.244668833035,0.026043476783045243
2018-07-08,2018,7,LATO,16.475027366201147,51.645364199045005,22031.395199666727,0.027015913277864456
2018-07-08,2018,7,LATO,15.846206667317489,51.708246268933365,24026.683162063506,0.025673888623714447
2018-07-08,2018,7,LATO,15.909088737205849,51.708246268933365,19723.048747476594,0.025673888623714447
2018-07-08,2018,7,LATO,15.971970807094209,51.708246268933365,15442.772659479442,0.025673888623714447
2018-07-08,2018,7,LATO,16.09773494687093,51.708246268933365,7122.575720665991,0.027978643774986267
2018-07-08,2018,7,LATO,16.160617016759318,51.708246268933365,3674.5786368664794,0.027013685473666497
2018-07-08,2018,7,LATO,16.223499086647678,51.708246268933365,3746.6846776220136,0.026274992153048515
2018-07-08,2018,7,LATO,16.286381156536038,51.708246268933365,7234.393029267898,0.02615045606393848
2018-07-08,2018,7,LATO,16.349263226424398,51.708246268933365,11331.325515047143,0.02613295428454876
2018-07-08,2018,7,LATO,16.412145296312787,51.708246268933365,15563.581140702,0.02613295428454876
2018-07-08,2018,7,LATO,16.223499086647678,51.77112833882174,4571.18156513903,0.02592577412724495
2018-07-08,2018,7,LATO,16.286381156536038,51.77112833882174,7690.34132983496,0.025227338075637817
2018-07-08,2018,7,LATO,16.349263226424398,51.77112833882174,11623.180696850364,0.025675327249790495
2018-07-08,2018,7,LATO,16.412145296312787,51.77112833882174,15772.335215563373,0.027615273371338844
2018-07-08,2018,7,LATO,16.223499086647678,51.8340104087101,11209.6662392051,0.025227338075637817
2018-07-08,2018,7,LATO,16.286381156536038,51.8340104087101,12800.350975274936,0.025227338075637817
2018-07-08,2018,7,LATO,16.349263226424398,51.8340104087101,15482.255252758967,0.026572246582852253
2018-07-08,2018,7,LATO,16.412145296312787,51.8340104087101,18793.891368064527,0.027615273371338844
2018-07-08,2018,7,LATO,16.475027366201147,51.8340104087101,22458.389671242385,0.027615273371338844
2018-07-08,2018,7,LATO,16.160617016759318,51.896892478598474,18104.990129627306,0.02453073486685753
2018-07-08,2018,7,LATO,16.223499086647678,51.896892478598474,18119.700757995353,0.02453073486685753
2018-07-08,2018,7,LATO,16.286381156536038,51.896892478598474,19143.215442171095,0.024781271040840065
2018-07-08,2018,7,LATO,16.349263226424398,51.896892478598474,21028.746398560936,0.02493872679769993
2018-07-10,2018,7,LATO,16.286381156536038,51.51960005926827,24885.876746005855,0.026238571852445602
2018-07-10,2018,7,LATO,16.286381156536038,51.58248212915663,18232.450498693102,0.026238571852445602
2018-07-10,2018,7,LATO,16.349263226424398,51.58248212915663,20216.21296998156,0.026238571852445602
2018-07-10,2018,7,LATO,16.412145296312787,51.58248212915663,22865.620234999416,0.026238571852445602
2018-07-11,2018,7,LATO,16.412145296312787,51.64886597454445,18053.2838625833,0.028807010501623154
2018-07-11,2018,7,LATO,16.475027366201147,51.64886597454445,21856.557530046455,0.028807010501623154
2018-07-11,2018,7,LATO,15.846206667317489,51.711748044432824,23980.112322839872,0.024041796459382495
2018-07-11,2018,7,LATO,16.412145296312787,51.711748044432824,15492.42443069986,0.028807010501623154
2018-07-11,2018,7,LATO,16.475027366201147,51.711748044432824,19788.713093776,0.028807010501623154
2018-07-11,2018,7,LATO,16.537909436089507,51.711748044432824,24102.523197550272,0.028807010501623154
2018-07-11,2018,7,LATO,15.846206667317489,51.774630114321184,24219.29806983297,0.025790199637413025
2018-07-11,2018,7,LATO,15.909088737205849,51.83751218420956,22544.607957736443,0.026830120012164116
2018-07-11,2018,7,LATO,15.971970807094209,51.83751218420956,18925.36244012441,0.026830120012164116
2018-07-11,2018,7,LATO,15.971970807094209,51.90039425409792,23790.260959016916,0.027067321822106534
2018-07-11,2018,7,LATO,16.03485287698257,51.90039425409792,21300.215129915334,0.028798064216971397
2018-07-11,2018,7,LATO,16.09773494687093,51.90039425409792,19468.571422710655,0.028798064216971397
2018-07-11,2018,7,LATO,16.160617016759318,51.90039425409792,18492.01962752067,0.0288642527685735
2018-07-11,2018,7,LATO,16.223499086647678,51.90039425409792,18506.4214928302,0.028963424265384674
2018-07-11,2018,7,LATO,16.286381156536038,51.90039425409792,19509.58263129144,0.028963424265384674
2018-07-11,2018,7,LATO,16.349263226424398,51.90039425409792,21362.66375627862,0.028963424265384674
2018-07-11,2018,7,LATO,16.412145296312787,51.90039425409792,23868.5242941478,0.03141201287508011
2018-07-12,2018,7,LATO,16.09773494687093,51.51960005926827,24853.46736948531,0.026217911392450333
2018-07-12,2018,7,LATO,16.160617016759318,51.51960005926827,24089.66059418917,0.026217911392450333
2018-07-12,2018,7,LATO,16.223499086647678,51.51960005926827,24100.810933183926,0.026217911392450333
2018-07-12,2018,7,LATO,15.971970807094209,51.58248212915663,22783.33565129871,0.025287643868567744
2018-07-12,2018,7,LATO,16.03485287698257,51.58248212915663,20149.74601659679,0.025120819850277733
2018-07-12,2018,7,LATO,16.09773494687093,51.58248212915663,18188.250375804495,0.026242903262199708
2018-07-12,2018,7,LATO,16.160617016759318,51.58248212915663,17131.28397351043,0.026472261967812525
2018-07-12,2018,7,LATO,15.909088737205849,51.645364199045005,21921.67047305454,0.024901943281292915
2018-07-12,2018,7,LATO,15.971970807094209,51.645364199045005,18161.266813764694,0.025043227258663182
2018-07-12,2018,7,LATO,16.03485287698257,51.645364199045005,14728.187926357006,0.02546709138011674
2018-07-12,2018,7,LATO,16.09773494687093,51.645364199045005,11908.965423681759,0.025596330454547556
2018-07-12,2018,7,LATO,16.160617016759318,51.645364199045005,10224.648104095155,0.02388235367834568
2018-07-12,2018,7,LATO,16.223499086647678,51.645364199045005,10250.818839910464,0.02388235367834568
2018-07-12,2018,7,LATO,16.286381156536038,51.645364199045005,11976.269687185757,0.02492571249604225
2018-07-12,2018,7,LATO,16.349263226424398,51.645364199045005,14818.867035091735,0.02492571249604225
2018-07-12,2018,7,LATO,16.412145296312787,51.645364199045005,18264.244668833035,0.025446085259318352
2018-07-12,2018,7,LATO,16.475027366201147,51.645364199045005,22031.395199666727,0.025446085259318352
2018-07-12,2018,7,LATO,15.846206667317489,51.708246268933365,24026.683162063506,0.027384895831346512
2018-07-12,2018,7,LATO,15.909088737205849,51.708246268933365,19723.048747476594,0.026047604008388313
2018-07-12,2018,7,LATO,15.971970807094209,51.708246268933365,15442.772659479442,0.02555150690539146
2018-07-12,2018,7,LATO,16.03485287698257,51.708246268933365,11212.642096535808,0.02581255398245204
2018-07-12,2018,7,LATO,16.09773494687093,51.708246268933365,7122.575720665991,0.025801519306532798
2018-07-12,2018,7,LATO,16.160617016759318,51.708246268933365,3674.5786368664794,0.02388235367834568
2018-07-12,2018,7,LATO,16.223499086647678,51.708246268933365,3746.6846776220136,0.02388235367834568
2018-07-12,2018,7,LATO,16.286381156536038,51.708246268933365,7234.393029267898,0.02492571249604225
2018-07-12,2018,7,LATO,16.349263226424398,51.708246268933365,11331.325515047143,0.02492571249604225
2018-07-12,2018,7,LATO,16.412145296312787,51.708246268933365,15563.581140702,0.026392371230997677
2018-07-12,2018,7,LATO,16.475027366201147,51.708246268933365,19844.765429626183,0.026293108214896537
2018-07-12,2018,7,LATO,16.537909436089507,51.708246268933365,24148.867381245916,0.025446085259318352
2018-07-12,2018,7,LATO,15.846206667317489,51.77112833882174,24152.810308926535,0.025800336834703102
2018-07-12,2018,7,LATO,15.909088737205849,51.77112833882174,19883.072232758655,0.026079807711959956
2018-07-12,2018,7,LATO,15.971970807094209,51.77112833882174,15653.303917503332,0.026026369622479142
2018-07-12,2018,7,LATO,16.03485287698257,51.77112833882174,11507.669000873073,0.025904698435732454
2018-07-12,2018,7,LATO,16.09773494687093,51.77112833882174,7585.395138570258,0.025157601598699286
2018-07-12,2018,7,LATO,16.160617016759318,51.77112833882174,4512.35258092758,0.024344321106369794
2018-07-12,2018,7,LATO,16.223499086647678,51.77112833882174,4571.18156513903,0.024339845985201187
2018-07-12,2018,7,LATO,16.286381156536038,51.77112833882174,7690.34132983496,0.024011686444282532
2018-07-12,2018,7,LATO,16.349263226424398,51.77112833882174,11623.180696850364,0.024146661799976096
2018-07-12,2018,7,LATO,16.412145296312787,51.77112833882174,15772.335215563373,0.025436531752347946
2018-07-12,2018,7,LATO,16.475027366201147,51.77112833882174,20003.648269682002,0.02543570101872555
2018-07-12,2018,7,LATO,16.537909436089507,51.77112833882174,24274.191499740675,0.02386324293911457
2018-07-12,2018,7,LATO,15.909088737205849,51.8340104087101,22351.209586846107,0.025828618556261063
2018-07-12,2018,7,LATO,15.971970807094209,51.8340104087101,18694.24830854821,0.02539304595659057
2018-07-12,2018,7,LATO,16.03485287698257,51.8340104087101,15395.84560121697,0.025369614362716675
2018-07-12,2018,7,LATO,16.09773494687093,51.8340104087101,12737.664142127811,0.0234838093694136
2018-07-12,2018,7,LATO,16.160617016759318,51.8340104087101,11185.838634265387,0.02310578152537346
2018-07-12,2018,7,LATO,16.223499086647678,51.8340104087101,11209.6662392051,0.023404556993710163
2018-07-12,2018,7,LATO,16.286381156536038,51.8340104087101,12800.350975274936,0.02361667947585946
2018-07-12,2018,7,LATO,16.349263226424398,51.8340104087101,15482.255252758967,0.02429920891233734
2018-07-12,2018,7,LATO,16.412145296312787,51.8340104087101,18793.891368064527,0.025177654707219783
2018-07-12,2018,7,LATO,16.475027366201147,51.8340104087101,22458.389671242385,0.02516018769469868
2018-07-12,2018,7,LATO,16.412145296312787,51.896892478598474,23570.32114885356,0.025191658176481724
2018-07-13,2018,7,LATO,16.09773494687093,51.51960005926827,24853.46736948531,0.027924709871912406
2018-07-13,2018,7,LATO,16.160617016759318,51.51960005926827,24089.66059418917,0.02720819845920791
2018-07-13,2018,7,LATO,16.223499086647678,51.51960005926827,24100.810933183926,0.03015210090237877
2018-07-13,2018,7,LATO,16.286381156536038,51.51960005926827,24885.876746005855,0.030909748747944832
2018-07-13,2018,7,LATO,15.971970807094209,51.58248212915663,22783.33565129871,0.02890340835781417
2018-07-13,2018,7,LATO,16.03485287698257,51.58248212915663,20149.74601659679,0.029099124986051945
2018-07-13,2018,7,LATO,16.09773494687093,51.58248212915663,18188.250375804495,0.02774246178489435
2018-07-13,2018,7,LATO,16.160617016759318,51.58248212915663,17131.28397351043,0.030095850132959772
2018-07-13,2018,7,LATO,16.223499086647678,51.58248212915663,17146.938204615923,0.03107684664428234
2018-07-13,2018,7,LATO,16.286381156536038,51.58248212915663,18232.450498693102,0.028718979295054285
2018-07-13,2018,7,LATO,16.349263226424398,51.58248212915663,20216.21296998156,0.028624936938285828
2018-07-13,2018,7,LATO,15.909088737205849,51.645364199045005,21921.67047305454,0.027345076068676463
2018-07-13,2018,7,LATO,15.971970807094209,51.645364199045005,18161.266813764694,0.03136358118370434
2018-07-13,2018,7,LATO,16.03485287698257,51.645364199045005,14728.187926357006,0.029551666005657125
2018-07-13,2018,7,LATO,16.09773494687093,51.645364199045005,11908.965423681759,0.02811036346977465
2018-07-13,2018,7,LATO,16.160617016759318,51.645364199045005,10224.648104095155,0.031450591055184954
2018-07-13,2018,7,LATO,16.223499086647678,51.645364199045005,10250.818839910464,0.031690191941757775
2018-07-13,2018,7,LATO,15.846206667317489,51.708246268933365,24026.683162063506,0.027515361790002243
2018-07-13,2018,7,LATO,15.909088737205849,51.708246268933365,19723.048747476594,0.02879865977622586
2018-07-13,2018,7,LATO,15.971970807094209,51.708246268933365,15442.772659479442,0.030586667466554408
2018-07-13,2018,7,LATO,16.03485287698257,51.708246268933365,11212.642096535808,0.02790527807990268
2018-07-13,2018,7,LATO,16.09773494687093,51.708246268933365,7122.575720665991,0.027686015615822415
2018-07-13,2018,7,LATO,16.160617016759318,51.708246268933365,3674.5786368664794,0.030071688815951347
2018-07-13,2018,7,LATO,16.223499086647678,51.708246268933365,3746.6846776220136,0.03024111140546546
2018-07-13,2018,7,LATO,15.846206667317489,51.77112833882174,24152.810308926535,0.029308732250549814
2018-07-13,2018,7,LATO,15.909088737205849,51.77112833882174,19883.072232758655,0.02975029885516751
2018-07-13,2018,7,LATO,15.971970807094209,51.77112833882174,15653.303917503332,0.029662307723033153
2018-07-13,2018,7,LATO,16.03485287698257,51.77112833882174,11507.669000873073,0.029208033176926572
2018-07-13,2018,7,LATO,16.09773494687093,51.77112833882174,7585.395138570258,0.03131077455511382
2018-07-13,2018,7,LATO,16.160617016759318,51.77112833882174,4512.35258092758,0.03165391460061073
2018-07-13,2018,7,LATO,15.909088737205849,51.8340104087101,22351.209586846107,0.02988435853175513
2018-07-13,2018,7,LATO,15.971970807094209,51.8340104087101,18694.24830854821,0.03011336474613781
2018-07-13,2018,7,LATO,16.03485287698257,51.8340104087101,15395.84560121697,0.03019688092172146
2018-07-13,2018,7,LATO,16.09773494687093,51.8340104087101,12737.664142127811,0.029596710577607155
2018-07-13,2018,7,LATO,16.160617016759318,51.8340104087101,11185.838634265387,0.031236614908435413
2018-07-13,2018,7,LATO,16.223499086647678,51.8340104087101,11209.6662392051,0.03135434165596962
2018-07-13,2018,7,LATO,16.286381156536038,51.8340104087101,12800.350975274936,0.026064615696668625
2018-07-13,2018,7,LATO,16.349263226424398,51.8340104087101,15482.255252758967,0.026064615696668625
2018-07-13,2018,7,LATO,15.971970807094209,51.896892478598474,23491.058160623794,0.02806331020630292
2018-07-13,2018,7,LATO,16.03485287698257,51.896892478598474,20965.298226318337,0.029743359451777016
2018-07-13,2018,7,LATO,16.09773494687093,51.896892478598474,19101.41439768627,0.03140563111473319
2018-07-13,2018,7,LATO,16.160617016759318,51.896892478598474,18104.990129627306,0.02841208688914776
2018-07-13,2018,7,LATO,16.223499086647678,51.896892478598474,18119.700757995353,0.02841907371643263
2018-07-13,2018,7,LATO,16.286381156536038,51.896892478598474,19143.215442171095,0.02661793803089373
2018-07-13,2018,7,LATO,16.349263226424398,51.896892478598474,21028.746398560936,0.026355022884482056
2018-07-14,2018,7,LATO,16.286381156536038,51.58248212915663,18232.450498693102,0.029456384479999542
2018-07-14,2018,7,LATO,16.349263226424398,51.58248212915663,20216.21296998156,0.029456384479999542
2018-07-14,2018,7,LATO,16.412145296312787,51.58248212915663,22865.620234999416,0.029456384479999542
2018-07-14,2018,7,LATO,16.286381156536038,51.645364199045005,11976.269687185757,0.03157617151737213
2018-07-14,2018,7,LATO,16.349263226424398,51.645364199045005,14818.867035091735,0.03157617151737213
2018-07-14,2018,7,LATO,16.412145296312787,51.645364199045005,18264.244668833035,0.028702428659469748
2018-07-14,2018,7,LATO,16.475027366201147,51.645364199045005,22031.395199666727,0.027643944893974995
2018-07-14,2018,7,LATO,15.846206667317489,51.708246268933365,24026.683162063506,0.0322684608399868
2018-07-14,2018,7,LATO,15.909088737205849,51.708246268933365,19723.048747476594,0.0322684608399868
2018-07-14,2018,7,LATO,16.286381156536038,51.708246268933365,7234.393029267898,0.02972899637192887
2018-07-14,2018,7,LATO,16.349263226424398,51.708246268933365,11331.325515047143,0.03031508982640425
2018-07-14,2018,7,LATO,16.412145296312787,51.708246268933365,15563.581140702,0.027621170651417552
2018-07-14,2018,7,LATO,16.475027366201147,51.708246268933365,19844.765429626183,0.027690710499882698
2018-07-14,2018,7,LATO,16.537909436089507,51.708246268933365,24148.867381245916,0.025276858568987242
2018-07-14,2018,7,LATO,15.846206667317489,51.77112833882174,24152.810308926535,0.0322684608399868
2018-07-14,2018,7,LATO,15.909088737205849,51.77112833882174,19883.072232758655,0.0322684608399868
2018-07-14,2018,7,LATO,15.971970807094209,51.77112833882174,15653.303917503332,0.0322684608399868
2018-07-14,2018,7,LATO,16.09773494687093,51.77112833882174,7585.395138570258,0.03660726174712181
