Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,CO_column_number_density
2018-07-04,2018,7,LATO,17.040965995196444,51.51960005926827,20941.087659939458,0.027768418192863464
2018-07-04,2018,7,LATO,16.789437715642975,51.58248212915663,2148.151541162981,0.027768418192863464
2018-07-04,2018,7,LATO,16.852319785531336,51.58248212915663,6364.27275074551,0.027768418192863464
2018-07-04,2018,7,LATO,16.915201855419696,51.58248212915663,10694.966750416692,0.027768418192863464
2018-07-04,2018,7,LATO,16.978083925308084,51.58248212915663,15041.593600268943,0.027768418192863464
2018-07-04,2018,7,LATO,17.040965995196444,51.58248212915663,19393.44109754177,0.027768418192863464
2018-07-04,2018,7,LATO,17.103848065084804,51.58248212915663,23747.636970217263,0.027768418192863464
2018-07-05,2018,7,LATO,16.915201855419696,51.393835919491536,24377.13328868273,0.030089888721704483
2018-07-05,2018,7,LATO,16.600791505977867,51.4567179893799,18625.966511761977,0.030651375651359558
2018-07-05,2018,7,LATO,16.663673575866255,51.4567179893799,16390.059877286472,0.030651375651359558
2018-07-05,2018,7,LATO,16.726555645754615,51.4567179893799,15114.07204956392,0.030651375651359558
2018-07-05,2018,7,LATO,16.789437715642975,51.4567179893799,15044.262999171058,0.030651375651359558
2018-07-05,2018,7,LATO,16.600791505977867,51.51960005926827,13673.223624080385,0.030651375651359558
2018-07-05,2018,7,LATO,16.663673575866255,51.51960005926827,10429.38041429864,0.030651375651359558
2018-07-05,2018,7,LATO,16.726555645754615,51.51960005926827,8284.219730561903,0.030651375651359558
2018-07-05,2018,7,LATO,16.789437715642975,51.51960005926827,8156.338999366163,0.030651375651359558
2018-07-05,2018,7,LATO,16.852319785531336,51.51960005926827,10122.483089579691,0.030942681303949258
2018-07-05,2018,7,LATO,16.915201855419696,51.51960005926827,13283.254360076246,0.031454071402549744
2018-07-05,2018,7,LATO,16.537909436089507,51.58248212915663,15522.446196072573,0.03146699070930481
2018-07-05,2018,7,LATO,16.600791505977867,51.58248212915663,11174.973571349472,0.03146699070930481
2018-07-05,2018,7,LATO,16.663673575866255,51.58248212915663,6841.242800362541,0.03146699070930481
2018-07-05,2018,7,LATO,16.726555645754615,51.58248212915663,2591.158113102159,0.03146699070930481
2018-07-05,2018,7,LATO,16.852319785531336,51.58248212915663,6364.27275074551,0.031454071402549744
2018-07-05,2018,7,LATO,16.915201855419696,51.58248212915663,10694.966750416692,0.031454071402549744
2018-07-05,2018,7,LATO,16.978083925308084,51.58248212915663,15041.593600268943,0.031454071402549744
2018-07-05,2018,7,LATO,17.040965995196444,51.58248212915663,19393.44109754177,0.030038940328711336
2018-07-05,2018,7,LATO,17.103848065084804,51.58248212915663,23747.636970217263,0.029561722651124
2018-07-05,2018,7,LATO,16.600791505977867,51.645364199045005,12676.682614894326,0.03146699070930481
2018-07-05,2018,7,LATO,16.663673575866255,51.645364199045005,9095.532248013915,0.03146699070930481
2018-07-05,2018,7,LATO,16.726555645754615,51.645364199045005,6534.19139202076,0.03146699070930481
2018-07-05,2018,7,LATO,16.789437715642975,51.645364199045005,6371.736129659632,0.03146699070930481
2018-07-05,2018,7,LATO,16.726555645754615,51.708246268933365,13288.198095936632,0.03146699070930481
2018-07-06,2018,7,LATO,16.600791505977867,51.393835919491536,24592.391791384794,0.03234448283910751
2018-07-06,2018,7,LATO,16.663673575866255,51.393835919491536,22943.09611646001,0.03178103538824113
2018-07-06,2018,7,LATO,16.726555645754615,51.393835919491536,22048.390964679053,0.030522743239998817
2018-07-06,2018,7,LATO,16.789437715642975,51.393835919491536,22000.530130689553,0.030522743239998817
2018-07-06,2018,7,LATO,16.852319785531336,51.393835919491536,22804.845994440042,0.030522743239998814
2018-07-06,2018,7,LATO,16.475027366201147,51.4567179893799,24855.439144998345,0.03253888711333275
2018-07-06,2018,7,LATO,16.537909436089507,51.4567179893799,21524.704726132088,0.03253888711333275
2018-07-06,2018,7,LATO,16.600791505977867,51.4567179893799,18625.966511761977,0.03253879837592883
2018-07-06,2018,7,LATO,16.663673575866255,51.4567179893799,16390.059877286472,0.032052397050113056
2018-07-06,2018,7,LATO,16.726555645754615,51.4567179893799,15114.07204956392,0.03198344260454178
2018-07-06,2018,7,LATO,16.789437715642975,51.4567179893799,15044.262999171058,0.03198344260454178
2018-07-06,2018,7,LATO,16.852319785531336,51.4567179893799,16196.236580393892,0.030157366767525673
2018-07-06,2018,7,LATO,16.915201855419696,51.4567179893799,18341.20974764378,0.030157366767525673
2018-07-06,2018,7,LATO,16.978083925308084,51.4567179893799,21179.60318581531,0.030157366767525673
2018-07-06,2018,7,LATO,16.726555645754615,51.51960005926827,8284.219730561903,0.03198344260454178
2018-07-06,2018,7,LATO,16.789437715642975,51.51960005926827,8156.338999366163,0.03198344260454178
2018-07-06,2018,7,LATO,16.852319785531336,51.51960005926827,10122.483089579691,0.030157366767525673
2018-07-06,2018,7,LATO,16.915201855419696,51.51960005926827,13283.254360076246,0.030157366767525673
2018-07-06,2018,7,LATO,16.978083925308084,51.51960005926827,16984.29797906396,0.030157366767525673
2018-07-06,2018,7,LATO,16.412145296312787,51.58248212915663,24229.01521982702,0.02995144948363304
2018-07-06,2018,7,LATO,16.475027366201147,51.58248212915663,19874.64268747228,0.02995144948363304
2018-07-06,2018,7,LATO,16.600791505977867,51.58248212915663,11174.973571349472,0.03251603990793228
2018-07-06,2018,7,LATO,16.663673575866255,51.58248212915663,6841.242800362541,0.03251603990793228
2018-07-06,2018,7,LATO,16.726555645754615,51.58248212915663,2591.158113102159,0.03251603990793228
2018-07-06,2018,7,LATO,16.789437715642975,51.58248212915663,2148.151541162981,0.031697768814824646
2018-07-06,2018,7,LATO,16.852319785531336,51.58248212915663,6364.27275074551,0.03085254691541195
2018-07-06,2018,7,LATO,16.915201855419696,51.58248212915663,10694.966750416692,0.03085254691541195
2018-07-06,2018,7,LATO,16.978083925308084,51.58248212915663,15041.593600268943,0.028435826301574707
2018-07-06,2018,7,LATO,17.040965995196444,51.58248212915663,19393.44109754177,0.028435826301574707
2018-07-06,2018,7,LATO,17.103848065084804,51.58248212915663,23747.636970217263,0.028435826301574707
2018-07-06,2018,7,LATO,16.475027366201147,51.645364199045005,20747.208803848604,0.02995144948363304
2018-07-06,2018,7,LATO,16.537909436089507,51.645364199045005,16631.42523496084,0.02995144948363304
2018-07-06,2018,7,LATO,17.103848065084804,51.645364199045005,24477.790672860992,0.030185775831341743
2018-07-07,2018,7,LATO,16.600791505977867,51.393835919491536,24592.391791384794,0.027205759851937555
2018-07-07,2018,7,LATO,16.663673575866255,51.393835919491536,22943.09611646001,0.02777412551167566
2018-07-07,2018,7,LATO,16.726555645754615,51.393835919491536,22048.390964679053,0.02710548645719413
2018-07-07,2018,7,LATO,16.789437715642975,51.393835919491536,22000.530130689553,0.025446875020861626
