Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,O3_column_number_density
2019-01-01,2019,1,ZIMA,16.663673575866255,51.39033414399208,23315.588784693635,0.14335665361526767
2019-01-01,2019,1,ZIMA,16.726555645754615,51.39033414399208,22435.67449498298,0.14336302116718663
2019-01-01,2019,1,ZIMA,16.789437715642975,51.39033414399208,22388.637985852674,0.14360939547777593
2019-01-01,2019,1,ZIMA,16.852319785531336,51.39033414399208,23179.550011199502,0.14251306301620767
2019-01-01,2019,1,ZIMA,16.915201855419696,51.39033414399208,24728.13843220451,0.14323745871315186
2019-01-01,2019,1,ZIMA,16.537909436089507,51.45321621388044,21796.96415691993,0.1443155202023608
2019-01-01,2019,1,ZIMA,16.600791505977867,51.45321621388044,18939.70595140924,0.14333551317800494
2019-01-01,2019,1,ZIMA,16.663673575866255,51.45321621388044,16745.563863330433,0.14315901173629866
2019-01-01,2019,1,ZIMA,16.726555645754615,51.45321621388044,15498.772360565696,0.14211020086365828
2019-01-01,2019,1,ZIMA,16.789437715642975,51.45321621388044,15430.698584116835,0.14310247004265916
2019-01-01,2019,1,ZIMA,16.852319785531336,51.45321621388044,16555.888457233275,0.14334023281198754
2019-01-01,2019,1,ZIMA,16.915201855419696,51.45321621388044,18659.716052577885,0.1439856668344371
2019-01-01,2019,1,ZIMA,16.978083925308084,51.45321621388044,21456.21581146704,0.14244185586195005
2019-01-01,2019,1,ZIMA,17.040965995196444,51.45321621388044,24711.332911472327,0.1430083207477181
2019-01-01,2019,1,ZIMA,16.475027366201147,51.51609828376883,21536.162730807246,0.14415043825460158
2019-01-01,2019,1,ZIMA,16.537909436089507,51.51609828376883,17593.374844615828,0.143611113828016
2019-01-01,2019,1,ZIMA,16.600791505977867,51.51609828376883,13902.932179556345,0.14303271926809352
2019-01-01,2019,1,ZIMA,16.663673575866255,51.51609828376883,10728.488607740941,0.14401146603075662
2019-01-01,2019,1,ZIMA,16.726555645754615,51.51609828376883,8657.581407602887,0.14441932695287404
2019-01-01,2019,1,ZIMA,16.789437715642975,51.51609828376883,8535.286991795074,0.1438895584311916
2019-01-01,2019,1,ZIMA,16.852319785531336,51.51609828376883,10430.372629704978,0.14411331626985524
2019-01-01,2019,1,ZIMA,16.915201855419696,51.51609828376883,13519.56064328181,0.14568344879764542
2019-01-01,2019,1,ZIMA,16.978083925308084,51.51609828376883,17169.992329984016,0.14350873406180392
2019-01-01,2019,1,ZIMA,17.040965995196444,51.51609828376883,21092.247811872865,0.14330517111297375
2019-01-01,2019,1,ZIMA,16.412145296312787,51.57898035365719,24247.962230916975,0.14420969436830372
2019-01-01,2019,1,ZIMA,16.475027366201147,51.57898035365719,19897.365510869688,0.14422487293273498
2019-01-01,2019,1,ZIMA,16.537909436089507,51.57898035365719,15551.14872775743,0.14442926448212137
2019-01-01,2019,1,ZIMA,16.600791505977867,51.57898035365719,11214.41053946957,0.14403568057347282
2019-01-01,2019,1,ZIMA,16.663673575866255,51.57898035365719,6905.039553355556,0.1436872712170748
2019-01-01,2019,1,ZIMA,16.726555645754615,51.57898035365719,2754.63041760796,0.14452193854459772
2019-01-01,2019,1,ZIMA,16.789437715642975,51.57898035365719,2342.7084139440412,0.14565247706745002
2019-01-01,2019,1,ZIMA,16.852319785531336,51.57898035365719,6432.76392598406,0.1446657632868946
2019-01-01,2019,1,ZIMA,16.915201855419696,51.57898035365719,10736.129485083151,0.14471304416968903
2019-01-01,2019,1,ZIMA,16.978083925308084,51.57898035365719,15071.174446879711,0.14463208350399587
2019-01-01,2019,1,ZIMA,17.040965995196444,51.57898035365719,19416.689663440044,0.14464864582211395
2019-01-01,2019,1,ZIMA,17.103848065084804,51.57898035365719,23766.930392850707,0.14468184092720066
2019-01-01,2019,1,ZIMA,16.412145296312787,51.64186242354555,24853.412543501967,0.14552244738454032
2019-01-01,2019,1,ZIMA,16.475027366201147,51.64186242354555,20637.31454414804,0.14489547908306122
2019-01-01,2019,1,ZIMA,16.537909436089507,51.64186242354555,16493.77254599469,0.1453441036691729
2019-01-01,2019,1,ZIMA,16.600791505977867,51.64186242354555,12495.182197314098,0.14510532876829915
2019-01-01,2019,1,ZIMA,16.663673575866255,51.64186242354555,8840.474487223359,0.14514806005712483
