Punkt,Lon,Lat,Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
zolynia,22.303833,50.365194,2017-01-01,00:00,2017,1,ZIMA,271.3289489746094,265.5433807373047,64.63664693680197,2.83905029296875,0.74005126953125,2.933919298062024,194.61009274729074,100170.80859375,0.0
zolynia,22.303833,50.365194,2017-01-01,01:00,2017,1,ZIMA,271.08045959472656,265.3357238769531,64.78225159869152,2.7356109619140625,0.831756591796875,2.859263255270829,196.9117806871641,100125.69140625,0.0
zolynia,22.303833,50.365194,2017-01-01,02:00,2017,1,ZIMA,270.7756652832031,265.12315368652344,65.174828623351,2.65411376953125,1.0532684326171875,2.855467438575206,201.64534309932458,100066.50390625,0.0
zolynia,22.303833,50.365194,2017-01-01,03:00,2017,1,ZIMA,270.51637268066406,264.9073486328125,65.33434474176826,2.6082916259765625,1.28912353515625,2.9094715491018652,206.300450564815,99980.73046875,0.0
zolynia,22.303833,50.365194,2017-01-01,04:00,2017,1,ZIMA,270.31532287597656,264.7073669433594,65.29266011374322,2.53851318359375,1.425048828125,2.911153267318592,209.3086104299772,99939.12890625,0.0
zolynia,22.303833,50.365194,2017-01-01,05:00,2017,1,ZIMA,270.2190399169922,264.58404541015625,65.13272672292636,2.4594573974609375,1.4664154052734375,2.8634428282661046,210.80489056901922,99889.7265625,0.0
zolynia,22.303833,50.365194,2017-01-01,06:00,2017,1,ZIMA,270.2500457763672,264.56005859375,64.86152327520593,2.375335693359375,1.5015411376953125,2.810132638210943,212.29855658905748,99893.1875,0.0
zolynia,22.303833,50.365194,2017-01-01,07:00,2017,1,ZIMA,270.3226013183594,265.3350067138672,68.51547779512308,2.5055389404296875,1.8436737060546875,3.110764876426206,216.34709090119756,99890.4375,1.043081283569336E-7
zolynia,22.303833,50.365194,2017-01-01,08:00,2017,1,ZIMA,270.7526550292969,265.69044494628906,68.21516325847409,2.2527008056640625,1.8040924072265625,2.8860717824842905,218.68975484394144,99912.18359375,1.043081283569336E-7
zolynia,22.303833,50.365194,2017-01-01,09:00,2017,1,ZIMA,271.4155731201172,265.947998046875,66.26237082557138,2.4729461669921875,2.0635528564453125,3.2208249154812747,219.843349203645,99857.12109375,0.0
zolynia,22.303833,50.365194,2017-01-01,10:00,2017,1,ZIMA,272.5674743652344,266.25152587890625,62.34174943835013,2.6533660888671875,2.102813720703125,3.3855837230125734,218.39710437158737,99811.1484375,0.0
zolynia,22.303833,50.365194,2017-01-01,11:00,2017,1,ZIMA,273.43043518066406,266.57537841796875,60.02828529873956,2.643890380859375,1.9967498779296875,3.3131807105880826,217.0612598569455,99730.359375,-7.450580596923828E-9
