Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,NO2_column_number_density
2018-06-28,2018,6,LATO,22.134413656154123,50.19907659161257,22073.870788734166,7.795276995663946E-5
2018-06-28,2018,6,LATO,22.197295726042483,50.19907659161257,19977.543237782993,7.593102543903451E-5
2018-06-28,2018,6,LATO,22.260177795930872,50.19907659161257,18738.296291337658,7.562955345011484E-5
2018-06-28,2018,6,LATO,22.323059865819232,50.19907659161257,18528.901837931626,7.535587023545317E-5
2018-06-28,2018,6,LATO,22.385941935707592,50.19907659161257,19382.764834627953,7.625713843259888E-5
2018-06-28,2018,6,LATO,22.448824005595952,50.19907659161257,21171.630797904334,7.97187493596407E-5
2018-06-28,2018,6,LATO,22.511706075484312,50.19907659161257,23684.582049407272,7.966163254537905E-5
2018-06-28,2018,6,LATO,22.008649516377403,50.26195866150094,23956.94472744391,8.476652247287319E-5
2018-06-28,2018,6,LATO,22.071531586265763,50.26195866150094,20140.82607707582,8.434770222480608E-5
2018-06-28,2018,6,LATO,22.134413656154123,50.26195866150094,16658.114099231563,7.828855884705763E-5
2018-06-28,2018,6,LATO,22.197295726042483,50.26195866150094,13764.264538783937,7.791497408041748E-5
2018-06-28,2018,6,LATO,22.260177795930872,50.26195866150094,11897.03834163676,7.910138921941313E-5
2018-06-28,2018,6,LATO,22.323059865819232,50.26195866150094,11564.870771572416,7.772126092840803E-5
2018-06-28,2018,6,LATO,22.385941935707592,50.26195866150094,12887.011457738012,7.936565617725385E-5
2018-06-28,2018,6,LATO,22.448824005595952,50.26195866150094,15444.292679690529,7.87590840743211E-5
2018-06-28,2018,6,LATO,22.511706075484312,50.26195866150094,18737.652789870222,7.923056733141283E-5
2018-06-28,2018,6,LATO,22.5745881453727,50.26195866150094,22445.385961824264,8.307708341045749E-5
2018-06-28,2018,6,LATO,22.008649516377403,50.3248407313893,21485.61430105793,8.523388088022598E-5
2018-06-28,2018,6,LATO,22.071531586265763,50.3248407313893,17133.91190447908,8.502147728987257E-5
2018-06-28,2018,6,LATO,22.134413656154123,50.3248407313893,12867.771865956862,8.587953572862425E-5
2018-06-28,2018,6,LATO,22.197295726042483,50.3248407313893,8812.353190288395,8.924866571489523E-5
2018-06-28,2018,6,LATO,22.260177795930872,50.3248407313893,5459.402615250366,8.353536338732891E-5
2018-06-28,2018,6,LATO,22.323059865819232,50.3248407313893,4692.764928741649,8.467735607709117E-5
2018-06-28,2018,6,LATO,22.385941935707592,50.3248407313893,7369.422018980279,8.346968354747142E-5
2018-06-28,2018,6,LATO,22.448824005595952,50.3248407313893,11254.520684430627,8.503226655611496E-5
2018-06-28,2018,6,LATO,22.511706075484312,50.3248407313893,15462.520065114499,8.14722613745493E-5
2018-06-28,2018,6,LATO,22.5745881453727,50.3248407313893,19788.48551752702,8.111312991395075E-5
2018-06-28,2018,6,LATO,22.63747021526106,50.3248407313893,24169.15430782244,7.819113583891775E-5
2018-06-28,2018,6,LATO,22.008649516377403,50.387722801277675,21146.63397805115,8.564883413228775E-5
2018-06-28,2018,6,LATO,22.071531586265763,50.387722801277675,16713.50677733503,8.739845882765465E-5
2018-06-28,2018,6,LATO,22.134413656154123,50.387722801277675,12309.300846621523,8.89892293912098E-5
2018-06-28,2018,6,LATO,22.197295726042483,50.387722801277675,7982.039642462729,9.004174827113013E-5
2018-06-28,2018,6,LATO,22.260177795930872,50.387722801277675,3990.4372576147257,8.53990328415779E-5
2018-06-28,2018,6,LATO,22.323059865819232,50.387722801277675,2854.962688354774,8.635865345020837E-5
2018-06-28,2018,6,LATO,22.385941935707592,50.387722801277675,6355.673031187746,8.341840994063323E-5
2018-06-28,2018,6,LATO,22.448824005595952,50.387722801277675,10613.903151434375,8.902424670361905E-5
2018-06-28,2018,6,LATO,22.511706075484312,50.387722801277675,14997.727190417967,9.423885183064061E-5
