Punkt,Lon,Lat,Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,00:00,2017,1,ZIMA,272.2625427246094,266.3226776123047,64.09350901177332,3.13299560546875,0.65509033203125,3.200750663048797,191.81004823511955,101014.80859375,0.0
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,01:00,2017,1,ZIMA,272.16249084472656,266.2419738769531,64.16495440672327,2.9817047119140625,0.924530029296875,3.121749311543482,197.226969831976,100951.69140625,0.0
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,02:00,2017,1,ZIMA,272.0549621582031,266.05870056152344,63.76672850448859,2.87969970703125,1.2163543701171875,3.1260499606338743,202.8986761061384,100880.50390625,1.0244548320770264E-7
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,03:00,2017,1,ZIMA,271.84645080566406,265.7452392578125,63.203017240044964,2.8446197509765625,1.46783447265625,3.2009997761268294,207.2939039438552,100791.73046875,1.0244548320770264E-7
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,04:00,2017,1,ZIMA,271.92274475097656,265.3616638183594,61.01506335406947,2.79339599609375,1.605712890625,3.222014133754209,209.891351047521,100732.12890625,1.0319054126739502E-6
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,05:00,2017,1,ZIMA,271.5745086669922,264.89459228515625,60.36714268936581,2.7768402099609375,1.6128997802734375,3.2112750198109796,210.14973218532253,100673.7265625,8.121132850646973E-7
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,06:00,2017,1,ZIMA,271.5586395263672,264.55419921875,58.85760949904918,2.689788818359375,1.5113067626953125,3.0852896166064716,209.33024677696616,100661.1875,0.0
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,07:00,2017,1,ZIMA,273.0921325683594,266.6045379638672,61.65537074755437,2.9069061279296875,1.8016815185546875,3.4199648435176484,211.79036560942177,100625.4375,0.0
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,08:00,2017,1,ZIMA,273.7135925292969,266.66114807128906,59.19996484836341,2.8376617431640625,1.7806549072265625,3.350082994083422,212.10859221900208,100621.18359375,7.972121238708496E-7
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,09:00,2017,1,ZIMA,274.4175262451172,267.059326171875,58.01403111991984,2.7668914794921875,1.7490997314453125,3.2733833154442102,212.2991647823485,100571.12109375,1.4901161193847656E-8
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,10:00,2017,1,ZIMA,275.1416931152344,267.78668212890625,58.217732191326576,2.3887176513671875,1.708282470703125,2.9366990001811124,215.57031245425551,100515.1484375,0.0
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,11:00,2017,1,ZIMA,275.81715393066406,269.02459716796875,60.91716435938146,2.132171630859375,1.8278045654296875,2.808384837027706,220.60484005054244,100425.359375,-7.450580596923828E-9
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,12:00,2017,1,ZIMA,276.34825134277344,269.3319091796875,60.036087937112825,2.156036376953125,1.831787109375,2.829122986513237,220.3515158112931,100348.11328125,0.0
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,13:00,2017,1,ZIMA,275.8545684814453,269.4745178222656,62.838096239254405,2.273162841796875,1.674774169921875,2.8234974456449486,216.38128177916795,100323.53515625,0.0
bogdaj-uciechow-czeszow,17.639361,51.53275,2017-01-01,14:00,2017,1,ZIMA,274.6444854736328,269.10911560058594,66.65025490499035,2.2381591796875,1.69305419921875,2.806383622228377,217.10566192942434,100290.54296875,-7.450580596923828E-9
