Punkt,Lon,Lat,Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
zurawica,22.787528,49.819472,2017-01-01,00:00,2017,1,ZIMA,270.0652770996094,264.6820526123047,66.38638817151583,3.66912841796875,1.75567626953125,4.067542564121613,205.57109344687092,99420.80859375,0.0
zurawica,22.787528,49.819472,2017-01-01,01:00,2017,1,ZIMA,269.85194396972656,264.7361145019531,67.7337702912044,3.6106109619140625,1.799530029296875,4.034206222373269,206.491685048451,99373.69140625,0.0
zurawica,22.787528,49.819472,2017-01-01,02:00,2017,1,ZIMA,269.5432434082031,264.79307556152344,69.62004986750013,3.54180908203125,1.8774871826171875,4.008661833386657,207.92773665688918,99318.50390625,0.0
zurawica,22.787528,49.819472,2017-01-01,03:00,2017,1,ZIMA,269.39137268066406,264.8839111328125,70.91412715121841,3.5047760009765625,2.03131103515625,4.050886241129072,210.09588171456522,99242.73046875,1.1175870895385742E-8
zurawica,22.787528,49.819472,2017-01-01,04:00,2017,1,ZIMA,269.31532287597656,264.9925231933594,71.92314208788329,3.46429443359375,2.208251953125,4.1082493365311965,212.5147381952056,99199.12890625,1.0803341865539551E-7
zurawica,22.787528,49.819472,2017-01-01,05:00,2017,1,ZIMA,269.4026336669922,265.09381103515625,72.01864939647344,3.4672698974609375,2.2837982177734375,4.151830300162075,213.37183067199254,99139.7265625,1.043081283569336E-7
zurawica,22.787528,49.819472,2017-01-01,06:00,2017,1,ZIMA,269.4512176513672,265.20458984375,72.37646440691896,3.511077880859375,2.2964630126953125,4.195403467383988,213.1871786400562,99137.1875,1.043081283569336E-7
zurawica,22.787528,49.819472,2017-01-01,07:00,2017,1,ZIMA,269.5237731933594,265.8115692138672,75.44313487352946,4.1139373779296875,2.7606658935546875,4.954367459662544,213.8636655046336,99130.4375,1.214444637298584E-6
zurawica,22.787528,49.819472,2017-01-01,08:00,2017,1,ZIMA,270.1315612792969,266.07325744628906,73.5693019002722,3.7956695556640625,2.5853424072265625,4.592505061336248,214.2599308662343,99148.18359375,2.384185791015625E-7
zurawica,22.787528,49.819472,2017-01-01,09:00,2017,1,ZIMA,270.9390106201172,266.346435546875,70.7663878288964,3.9670867919921875,2.7149200439453125,4.807137241666279,214.3862222041439,99098.12109375,3.3527612686157227E-7
zurawica,22.787528,49.819472,2017-01-01,10:00,2017,1,ZIMA,271.7862243652344,266.60894775390625,67.84042303528005,4.0478973388671875,2.719024658203125,4.876327302173705,213.88976508714342,99058.1484375,1.2665987014770508E-7
zurawica,22.787528,49.819472,2017-01-01,11:00,2017,1,ZIMA,272.34059143066406,266.78045654296875,66.00429365746182,4.065765380859375,2.7516326904296875,4.909371710844057,214.08939450264867,98974.359375,0.0
zurawica,22.787528,49.819472,2017-01-01,12:00,2017,1,ZIMA,272.50450134277344,266.9041748046875,65.83938011887228,3.882598876953125,2.596435546875,4.670765631927355,213.77209138255577,98916.11328125,0.0
zurawica,22.787528,49.819472,2017-01-01,13:00,2017,1,ZIMA,272.0655059814453,266.9627990722656,68.2897004606388,3.655975341796875,2.461883544921875,4.407610042708392,213.95578281816037,98888.53515625,0.0
zurawica,22.787528,49.819472,2017-01-01,14:00,2017,1,ZIMA,271.2304229736328,266.61692810058594,70.71273232684611,3.5184326171875,2.48992919921875,4.310349811652299,215.2863312455503,98853.54296875,-7.450580596923828E-9
zurawica,22.787528,49.819472,2017-01-01,15:00,2017,1,ZIMA,270.0345916748047,266.18836975097656,74.76071889592887,3.460357666015625,2.577301025390625,4.314690690215542,216.67902454002976,98854.46875,8.52346317969932E-7
zurawica,22.787528,49.819472,2017-01-01,16:00,2017,1,ZIMA,269.6229705810547,265.9186553955078,75.50675538689663,3.4604644775390625,2.7898712158203125,4.445019212688782,218.87620920307305,98827.32421875,0.0
zurawica,22.787528,49.819472,2017-01-01,17:00,2017,1,ZIMA,269.3104705810547,265.6950988769531,75.97080630379357,3.4342041015625,2.911996841430664,4.502608512372674,220.2959235845183,98807.38671875,0.0
zurawica,22.787528,49.819472,2017-01-01,18:00,2017,1,ZIMA,269.34661865234375,265.57704162597656,75.0779520692886,3.446380615234375,2.9939918518066406,4.565252079978479,220.9819928452758,98798.37109375,0.0
zurawica,22.787528,49.819472,2017-01-01,19:00,2017,1,ZIMA,269.27976989746094,264.81396484375,71.12121033634142,3.712890625,3.514507293701172,5.112466949594063,223.42769494968505,98765.1953125,4.5001513626630185E-7
zurawica,22.787528,49.819472,2017-01-01,20:00,2017,1,ZIMA,269.22023010253906,264.71360778808594,70.8835275531811,3.7969512939453125,3.6593379974365234,5.273290595830627,223.9426689691582,98742.8984375,1.4901161193847656E-8
