Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,O3_column_number_density
2019-01-01,2019,1,ZIMA,22.63747021526106,49.629636187117825,23725.241981717474,0.14839348109544673
2019-01-01,2019,1,ZIMA,22.70035228514942,49.629636187117825,22030.208053788334,0.1485888425507481
2019-01-01,2019,1,ZIMA,22.76323435503778,49.629636187117825,21186.982612109034,0.1489193687567881
2019-01-01,2019,1,ZIMA,22.82611642492617,49.629636187117825,21296.9836971372,0.1494865791801779
2019-01-01,2019,1,ZIMA,22.88899849481453,49.629636187117825,22346.13899148204,0.14730304053577906
2019-01-01,2019,1,ZIMA,22.95188056470289,49.629636187117825,24212.67376305173,0.14795489997496147
2019-01-01,2019,1,ZIMA,22.511706075484312,49.692518257006185,24380.441598862773,0.14690808158878269
2019-01-01,2019,1,ZIMA,22.5745881453727,49.692518257006185,20852.434177790594,0.14668073677135196
2019-01-01,2019,1,ZIMA,22.63747021526106,49.692518257006185,17784.949306814375,0.14737440616677616
2019-01-01,2019,1,ZIMA,22.70035228514942,49.692518257006185,15454.682860452718,0.14883590680708395
2019-01-01,2019,1,ZIMA,22.76323435503778,49.692518257006185,14228.57446548418,0.14919354521001515
2019-01-01,2019,1,ZIMA,22.82611642492617,49.692518257006185,14391.650059344433,0.14949482376225232
2019-01-01,2019,1,ZIMA,22.88899849481453,49.692518257006185,15901.22733988901,0.147403233341511
2019-01-01,2019,1,ZIMA,22.95188056470289,49.692518257006185,18429.346462338428,0.14734925037949098
2019-01-01,2019,1,ZIMA,23.01476263459125,49.692518257006185,21621.632168928663,0.14727411112161554
2019-01-01,2019,1,ZIMA,22.511706075484312,49.755400326894545,21102.00553712123,0.1476128713824667
2019-01-01,2019,1,ZIMA,22.5745881453727,49.755400326894545,16909.128584989172,0.14723530748246896
2019-01-01,2019,1,ZIMA,22.63747021526106,49.755400326894545,12944.183068093831,0.14721220950847855
2019-01-01,2019,1,ZIMA,22.70035228514942,49.755400326894545,9497.077811349645,0.14806504579007107
2019-01-01,2019,1,ZIMA,22.76323435503778,49.755400326894545,7338.018306262087,0.14941465952466726
2019-01-01,2019,1,ZIMA,22.82611642492617,49.755400326894545,7649.035909942136,0.1494299385973339
2019-01-01,2019,1,ZIMA,22.88899849481453,49.755400326894545,10206.77500013116,0.1491373998275722
2019-01-01,2019,1,ZIMA,22.95188056470289,49.755400326894545,13815.143186791509,0.14762452345327884
2019-01-01,2019,1,ZIMA,23.01476263459125,49.755400326894545,17847.897588524924,0.1483979665382786
2019-01-01,2019,1,ZIMA,23.07764470447964,49.755400326894545,22073.648142104907,0.14818369158247047
2019-01-01,2019,1,ZIMA,22.448824005595952,49.818282396782934,24375.025153965365,0.1472642025269365
2019-01-01,2019,1,ZIMA,22.511706075484312,49.818282396782934,19849.835540255623,0.14745646352403197
2019-01-01,2019,1,ZIMA,22.5745881453727,49.818282396782934,15324.690789744209,0.1466816539141936
2019-01-01,2019,1,ZIMA,22.63747021526106,49.818282396782934,10799.652477947147,0.14711759706796898
2019-01-01,2019,1,ZIMA,22.70035228514942,49.818282396782934,6274.957499337768,0.1477793325295646
2019-01-01,2019,1,ZIMA,22.76323435503778,49.818282396782934,1753.2815068670554,0.14819507961355416
2019-01-01,2019,1,ZIMA,22.82611642492617,49.818282396782934,2780.14971479149,0.14841426141509928
2019-01-01,2019,1,ZIMA,22.88899849481453,49.818282396782934,7303.478454125735,0.14800815919343724
2019-01-01,2019,1,ZIMA,22.95188056470289,49.818282396782934,11828.299085388735,0.14751931330339954
2019-01-01,2019,1,ZIMA,23.01476263459125,49.818282396782934,16353.371418236808,0.1477612252994384
2019-01-01,2019,1,ZIMA,23.07764470447964,49.818282396782934,20878.529649814678,0.1479357290035384
2019-01-01,2019,1,ZIMA,22.511706075484312,49.881164466671294,20989.825761249915,0.14725413727300304
2019-01-01,2019,1,ZIMA,22.5745881453727,49.881164466671294,16781.21940131586,0.14740752671440746
2019-01-01,2019,1,ZIMA,22.63747021526106,49.881164466671294,12788.626243866705,0.14737289369691473
2019-01-01,2019,1,ZIMA,22.70035228514942,49.881164466671294,9294.719263616187,0.1483042022580895
2019-01-01,2019,1,ZIMA,22.76323435503778,49.881164466671294,7080.813061801643,0.1485398579783428
2019-01-01,2019,1,ZIMA,22.82611642492617,49.881164466671294,7401.82991645239,0.14843204909295993
2019-01-01,2019,1,ZIMA,22.88899849481453,49.881164466671294,10016.954621292918,0.147896242436678
2019-01-01,2019,1,ZIMA,22.95188056470289,49.881164466671294,13667.294522786284,0.1473421014079025
2019-01-01,2019,1,ZIMA,23.01476263459125,49.881164466671294,17724.381046085065,0.1473012549545322
2019-01-01,2019,1,ZIMA,23.07764470447964,49.881164466671294,21963.959072266636,0.1480951254439112
