Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,O3_column_number_density
2019-01-01,2019,1,ZIMA,22.448824005595952,49.692518257006185,22982.719884603222,0.1466267962355479
2019-01-01,2019,1,ZIMA,22.511706075484312,49.692518257006185,21203.746309271242,0.14690808158878269
2019-01-01,2019,1,ZIMA,22.5745881453727,49.692518257006185,20297.9853493939,0.14668073677135196
2019-01-01,2019,1,ZIMA,22.63747021526106,49.692518257006185,20382.182710230314,0.14737440616677616
2019-01-01,2019,1,ZIMA,22.70035228514942,49.692518257006185,21444.681318942345,0.14883590680708395
2019-01-01,2019,1,ZIMA,22.76323435503778,49.692518257006185,23352.32895783694,0.14919354521001515
2019-01-01,2019,1,ZIMA,22.323059865819232,49.755400326894545,23961.750670020774,0.1474214423905767
2019-01-01,2019,1,ZIMA,22.385941935707592,49.755400326894545,20340.457637803447,0.1469330812661781
2019-01-01,2019,1,ZIMA,22.448824005595952,49.755400326894545,17154.182143821083,0.1462528137477636
2019-01-01,2019,1,ZIMA,22.511706075484312,49.755400326894545,14688.798828573821,0.1476128713824667
2019-01-01,2019,1,ZIMA,22.5745881453727,49.755400326894545,13349.85721395954,0.14723530748246896
2019-01-01,2019,1,ZIMA,22.63747021526106,49.755400326894545,13477.367212424479,0.14721220950847855
2019-01-01,2019,1,ZIMA,22.70035228514942,49.755400326894545,15034.063050730821,0.14806504579007107
2019-01-01,2019,1,ZIMA,22.76323435503778,49.755400326894545,17645.67172139092,0.14941465952466726
2019-01-01,2019,1,ZIMA,22.82611642492617,49.755400326894545,20920.791151781163,0.1494299385973339
2019-01-01,2019,1,ZIMA,22.88899849481453,49.755400326894545,24595.777713599116,0.1491373998275722
2019-01-01,2019,1,ZIMA,22.323059865819232,49.818282396782934,20921.198797922116,0.14626028597330898
2019-01-01,2019,1,ZIMA,22.385941935707592,49.818282396782934,16657.513830562657,0.1461331347967084
2019-01-01,2019,1,ZIMA,22.448824005595952,49.818282396782934,12576.125409647517,0.1472642025269365
2019-01-01,2019,1,ZIMA,22.511706075484312,49.818282396782934,8930.574306538008,0.14745646352403197
2019-01-01,2019,1,ZIMA,22.5745881453727,49.818282396782934,6500.886065331138,0.1466816539141936
2019-01-01,2019,1,ZIMA,22.63747021526106,49.818282396782934,6758.538027877903,0.14711759706796898
2019-01-01,2019,1,ZIMA,22.70035228514942,49.818282396782934,9487.051701755736,0.1477793325295646
2019-01-01,2019,1,ZIMA,22.76323435503778,49.818282396782934,13237.847148368222,0.14819507961355416
2019-01-01,2019,1,ZIMA,22.82611642492617,49.818282396782934,17360.50375028385,0.14841426141509928
2019-01-01,2019,1,ZIMA,22.88899849481453,49.818282396782934,21643.556088046513,0.14800815919343724
2019-01-01,2019,1,ZIMA,22.260177795930872,49.881164466671294,24493.57615283438,0.1464068379700544
2019-01-01,2019,1,ZIMA,22.323059865819232,49.881164466671294,19976.547474857576,0.14572118193694916
2019-01-01,2019,1,ZIMA,22.385941935707592,49.881164466671294,15461.125561501067,0.1464657617135337
