Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,tropospheric_HCHO_column_number_density
2019-01-17,2019,1,ZIMA,22.448824005595952,49.692518257006185,22982.719884603222,1.3360143085453343E-4
2019-01-17,2019,1,ZIMA,22.511706075484312,49.692518257006185,21203.746309271242,-3.269257038294251E-5
2019-01-17,2019,1,ZIMA,22.5745881453727,49.692518257006185,20297.9853493939,-3.8579099666044926E-5
2019-01-17,2019,1,ZIMA,22.63747021526106,49.692518257006185,20382.182710230314,-7.608884340489386E-5
2019-01-17,2019,1,ZIMA,22.70035228514942,49.692518257006185,21444.681318942345,1.5534184377940852E-4
2019-01-17,2019,1,ZIMA,22.76323435503778,49.692518257006185,23352.32895783694,2.095177410526217E-5
2019-01-17,2019,1,ZIMA,22.323059865819232,49.755400326894545,23961.750670020774,2.0081295224372298E-4
2019-01-17,2019,1,ZIMA,22.385941935707592,49.755400326894545,20340.457637803447,2.7993782181983535E-5
2019-01-17,2019,1,ZIMA,22.448824005595952,49.755400326894545,17154.182143821083,-3.047786672683269E-6
2019-01-17,2019,1,ZIMA,22.511706075484312,49.755400326894545,14688.798828573821,-2.091443928005967E-4
2019-01-17,2019,1,ZIMA,22.5745881453727,49.755400326894545,13349.85721395954,-1.8174417436736325E-4
2019-01-17,2019,1,ZIMA,22.63747021526106,49.755400326894545,13477.367212424479,-1.8462822305149602E-4
2019-01-17,2019,1,ZIMA,22.70035228514942,49.755400326894545,15034.063050730821,1.1621650974583071E-4
2019-01-17,2019,1,ZIMA,22.76323435503778,49.755400326894545,17645.67172139092,-1.4546127500365526E-4
2019-01-17,2019,1,ZIMA,22.82611642492617,49.755400326894545,20920.791151781163,1.4633402808630422E-5
2019-01-17,2019,1,ZIMA,22.88899849481453,49.755400326894545,24595.777713598927,3.2992515090109084E-4
2019-01-17,2019,1,ZIMA,22.323059865819232,49.818282396782934,20921.198797922327,1.409150803427957E-4
2019-01-17,2019,1,ZIMA,22.385941935707592,49.818282396782934,16657.513830562926,1.3774110877957105E-4
2019-01-17,2019,1,ZIMA,22.448824005595952,49.818282396782934,12576.125409647866,-1.252545241804847E-4
2019-01-17,2019,1,ZIMA,22.511706075484312,49.818282396782934,8930.574306538503,-4.8532218926478104E-5
2019-01-17,2019,1,ZIMA,22.5745881453727,49.818282396782934,6500.886065331815,7.344390000808472E-5
2019-01-17,2019,1,ZIMA,22.63747021526106,49.818282396782934,6758.538027878554,-1.3576133083351323E-4
2019-01-17,2019,1,ZIMA,22.70035228514942,49.818282396782934,9487.0517017562,-6.923543465500228E-5
2019-01-17,2019,1,ZIMA,22.76323435503778,49.818282396782934,13237.847148368559,-2.276724150148367E-4
2019-01-17,2019,1,ZIMA,22.82611642492617,49.818282396782934,17360.503750284108,-2.914642110555305E-4
2019-01-17,2019,1,ZIMA,22.88899849481453,49.818282396782934,21643.556088046716,2.4256231156538814E-4
2019-01-17,2019,1,ZIMA,22.260177795930872,49.881164466671294,24493.57615283438,-1.4138863385314227E-5
2019-01-17,2019,1,ZIMA,22.385941935707592,49.881164466671294,15461.125561501067,-4.042510045110248E-5
2019-01-17,2019,1,ZIMA,22.448824005595952,49.881164466671294,10949.303598796665,3.0551888158241315E-6
2019-01-17,2019,1,ZIMA,22.511706075484312,49.881164466671294,6448.648693693719,4.546987025981902E-5
2019-01-17,2019,1,ZIMA,22.5745881453727,49.881164466671294,2034.6796634079637,6.759169606889192E-5
2019-01-17,2019,1,ZIMA,22.63747021526106,49.881164466671294,2748.0590021299913,1.3294138009449284E-5
2019-01-17,2019,1,ZIMA,22.70035228514942,49.881164466671294,7198.665800414557,8.559682547825426E-5
2019-01-17,2019,1,ZIMA,22.76323435503778,49.881164466671294,11702.425967579793,-8.82829335751012E-5
2019-01-17,2019,1,ZIMA,22.82611642492617,49.881164466671294,16215.1077927281,-8.82829335751012E-5
2019-01-17,2019,1,ZIMA,22.88899849481453,49.881164466671294,20730.883776805116,1.054913744035612E-4
2019-01-17,2019,1,ZIMA,22.385941935707592,49.944046536559654,17275.93624999748,-4.042510045110248E-5
2019-01-17,2019,1,ZIMA,22.448824005595952,49.944046536559654,13396.032736333,3.7396092369246846E-5
2019-01-17,2019,1,ZIMA,22.511706075484312,49.944046536559654,10062.473107275095,2.585664824053109E-5
2019-01-17,2019,1,ZIMA,22.5745881453727,49.944046536559654,7991.059187961701,8.10907422426054E-5
2019-01-17,2019,1,ZIMA,22.63747021526106,49.944046536559654,8201.492498314676,-1.257562362942955E-4
2019-01-17,2019,1,ZIMA,22.70035228514942,49.944046536559654,10558.208212340405,-3.601290809456259E-4
2019-01-17,2019,1,ZIMA,22.76323435503778,49.944046536559654,14017.526171408139,-8.82829335751012E-5
2019-01-17,2019,1,ZIMA,22.82611642492617,49.944046536559654,17953.00125999089,-2.5016680018144873E-4
2019-01-17,2019,1,ZIMA,22.88899849481453,49.944046536559654,22111.835918507397,1.803011546144262E-4
2019-01-17,2019,1,ZIMA,22.76323435503778,50.006928606448014,18811.62240016542,-3.312385524623096E-4
2019-01-17,2019,1,ZIMA,22.82611642492617,50.006928606448014,21898.227252136458,-2.725756222245221E-4
2019-01-18,2019,1,ZIMA,22.448824005595952,49.881164466671294,10949.303598796665,1.545538689242676E-4
2019-01-18,2019,1,ZIMA,22.5745881453727,49.881164466671294,2034.6796634079637,-6.581796333193779E-5
2019-01-18,2019,1,ZIMA,22.63747021526106,49.881164466671294,2748.0590021299913,-6.581796333193779E-5
2019-01-18,2019,1,ZIMA,22.385941935707592,49.944046536559654,17275.93624999748,1.545538689242676E-4
2019-01-18,2019,1,ZIMA,22.448824005595952,49.944046536559654,13396.032736333,1.545538689242676E-4
2019-01-18,2019,1,ZIMA,22.5745881453727,49.944046536559654,7991.059187961701,-2.573262512904716E-5
2019-01-18,2019,1,ZIMA,22.63747021526106,49.944046536559654,8201.492498314676,3.2001316582427876E-5
2019-01-18,2019,1,ZIMA,22.511706075484312,50.006928606448014,16086.133122263658,6.752464832970873E-5
2019-01-18,2019,1,ZIMA,22.5745881453727,50.006928606448014,14880.056967760373,1.7512372094206937E-4
2019-01-18,2019,1,ZIMA,22.63747021526106,50.006928606448014,14993.969101259321,1.1725039572356903E-4
2019-01-18,2019,1,ZIMA,22.70035228514942,50.006928606448014,16400.388403500794,6.0524584114318714E-5
2019-01-18,2019,1,ZIMA,22.70035228514942,50.069810676336374,22897.92316283026,-2.846015340102141E-4
2019-01-18,2019,1,ZIMA,22.76323435503778,50.069810676336374,24680.121926338663,7.874584116507322E-5
2019-01-19,2019,1,ZIMA,22.448824005595952,49.692518257006185,22982.719884603222,4.192744972078908E-5
2019-01-19,2019,1,ZIMA,22.511706075484312,49.692518257006185,21203.746309271242,6.466166676411306E-6
2019-01-19,2019,1,ZIMA,22.5745881453727,49.692518257006185,20297.9853493939,1.4373018547940555E-4
2019-01-19,2019,1,ZIMA,22.63747021526106,49.692518257006185,20382.182710230314,1.506772532593459E-4
2019-01-19,2019,1,ZIMA,22.70035228514942,49.692518257006185,21444.681318942345,1.0153387279068515E-4
2019-01-19,2019,1,ZIMA,22.76323435503778,49.692518257006185,23352.32895783694,1.2396283251450262E-4
2019-01-19,2019,1,ZIMA,22.323059865819232,49.755400326894545,23961.750670020774,1.9202803377993405E-4
2019-01-19,2019,1,ZIMA,22.385941935707592,49.755400326894545,20340.457637803447,1.848012416583249E-4
2019-01-19,2019,1,ZIMA,22.448824005595952,49.755400326894545,17154.182143821083,-3.81015568370086E-5
2019-01-19,2019,1,ZIMA,22.511706075484312,49.755400326894545,14688.798828573821,-4.7549638111377135E-5
2019-01-19,2019,1,ZIMA,22.5745881453727,49.755400326894545,13349.85721395954,2.422891254946089E-4
2019-01-19,2019,1,ZIMA,22.63747021526106,49.755400326894545,13477.367212424479,1.6143173612852578E-4
2019-01-19,2019,1,ZIMA,22.70035228514942,49.755400326894545,15034.063050730821,2.0538692479021847E-4
2019-01-19,2019,1,ZIMA,22.76323435503778,49.755400326894545,17645.67172139092,3.646422739441199E-5
2019-01-19,2019,1,ZIMA,22.82611642492617,49.755400326894545,20920.791151781163,9.32988389803707E-5
2019-01-19,2019,1,ZIMA,22.88899849481453,49.755400326894545,24595.777713598927,-2.0331257474026643E-5
2019-01-19,2019,1,ZIMA,22.323059865819232,49.818282396782934,20921.198797922327,-2.1376105723902583E-4
2019-01-19,2019,1,ZIMA,22.385941935707592,49.818282396782934,16657.513830562926,-6.172314576948808E-5
2019-01-19,2019,1,ZIMA,22.448824005595952,49.818282396782934,12576.125409647866,3.1672530153708956E-5
2019-01-19,2019,1,ZIMA,22.511706075484312,49.818282396782934,8930.574306538503,2.605328908988231E-4
2019-01-19,2019,1,ZIMA,22.5745881453727,49.818282396782934,6500.886065331815,2.537062743561147E-4
2019-01-19,2019,1,ZIMA,22.63747021526106,49.818282396782934,6758.538027878554,2.0732719404055147E-5
2019-01-19,2019,1,ZIMA,22.70035228514942,49.818282396782934,9487.0517017562,-2.2095311129327787E-5
2019-01-19,2019,1,ZIMA,22.76323435503778,49.818282396782934,13237.847148368559,1.4643367752914345E-4
2019-01-19,2019,1,ZIMA,22.82611642492617,49.818282396782934,17360.503750284108,2.2847010383368212E-4
2019-01-19,2019,1,ZIMA,22.88899849481453,49.818282396782934,21643.556088046716,1.1917373422201051E-4
2019-01-19,2019,1,ZIMA,22.260177795930872,49.881164466671294,24493.57615283438,1.83273836223388E-5
2019-01-19,2019,1,ZIMA,22.323059865819232,49.881164466671294,19976.547474857576,1.1684799978281486E-5
2019-01-19,2019,1,ZIMA,22.385941935707592,49.881164466671294,15461.125561501067,1.1453523639601181E-5
2019-01-19,2019,1,ZIMA,22.448824005595952,49.881164466671294,10949.303598796665,-6.046451972565556E-5
2019-01-19,2019,1,ZIMA,22.511706075484312,49.881164466671294,6448.648693693719,5.548353402790576E-5
2019-01-19,2019,1,ZIMA,22.5745881453727,49.881164466671294,2034.6796634079637,-7.99365655637233E-5
2019-01-19,2019,1,ZIMA,22.63747021526106,49.881164466671294,2748.0590021299913,1.208344846274976E-5
2019-01-19,2019,1,ZIMA,22.70035228514942,49.881164466671294,7198.665800414557,2.3368661695347012E-4
2019-01-19,2019,1,ZIMA,22.76323435503778,49.881164466671294,11702.425967579793,2.6227778212605646E-4
2019-01-19,2019,1,ZIMA,22.82611642492617,49.881164466671294,16215.1077927281,2.67200208461497E-4
2019-01-19,2019,1,ZIMA,22.88899849481453,49.881164466671294,20730.883776805116,1.721551888591845E-4
2019-01-19,2019,1,ZIMA,22.323059865819232,49.944046536559654,21407.15051179974,9.615990124950192E-5
2019-01-19,2019,1,ZIMA,22.385941935707592,49.944046536559654,17275.93624999748,3.573016796160404E-5
2019-01-19,2019,1,ZIMA,22.448824005595952,49.944046536559654,13396.032736333,-2.694090944714844E-4
2019-01-19,2019,1,ZIMA,22.511706075484312,49.944046536559654,10062.473107275095,-1.643266659174113E-4
2019-01-19,2019,1,ZIMA,22.5745881453727,49.944046536559654,7991.059187961701,-5.878269477491232E-5
2019-01-19,2019,1,ZIMA,22.63747021526106,49.944046536559654,8201.492498314676,3.585146000995731E-5
2019-01-19,2019,1,ZIMA,22.70035228514942,49.944046536559654,10558.208212340405,4.3598007816532115E-5
2019-01-19,2019,1,ZIMA,22.76323435503778,49.944046536559654,14017.526171408139,1.8441696661613622E-4
2019-01-19,2019,1,ZIMA,22.82611642492617,49.944046536559654,17953.00125999089,1.4925542380417033E-4
2019-01-19,2019,1,ZIMA,22.88899849481453,49.944046536559654,22111.835918507397,9.386628685192063E-5
2019-01-19,2019,1,ZIMA,22.323059865819232,50.006928606448014,24805.46468509712,2.0648508330199918E-4
2019-01-19,2019,1,ZIMA,22.385941935707592,50.006928606448014,21347.392287447383,3.3883309686497814E-5
2019-01-19,2019,1,ZIMA,22.448824005595952,50.006928606448014,18353.800877844933,-6.40456119561078E-5
2019-01-19,2019,1,ZIMA,22.511706075484312,50.006928606448014,16086.133122263658,-9.655358218248756E-5
2019-01-19,2019,1,ZIMA,22.5745881453727,50.006928606448014,14880.056967760373,8.3068292771072E-5
2019-01-19,2019,1,ZIMA,22.63747021526106,50.006928606448014,14993.969101259321,1.4039363951808386E-4
2019-01-19,2019,1,ZIMA,22.70035228514942,50.006928606448014,16400.388403500794,3.913080855114202E-5
2019-01-19,2019,1,ZIMA,22.76323435503778,50.006928606448014,18811.62240016542,2.0393399332924956E-5
2019-01-19,2019,1,ZIMA,22.82611642492617,50.006928606448014,21898.227252136458,1.556514790541882E-5
2019-01-19,2019,1,ZIMA,22.448824005595952,50.069810676336374,24333.423678814972,1.0305932564198609E-4
2019-01-19,2019,1,ZIMA,22.511706075484312,50.069810676336374,22674.19569692427,-8.691305641249123E-6
2019-01-19,2019,1,ZIMA,22.5745881453727,50.069810676336374,21836.215331960717,-1.1000810445693787E-5
2019-01-19,2019,1,ZIMA,22.63747021526106,50.069810676336374,21913.89685173794,1.1768430810946395E-4
2019-01-19,2019,1,ZIMA,22.70035228514942,50.069810676336374,22897.92316283026,1.288186069004207E-4
2019-01-19,2019,1,ZIMA,22.76323435503778,50.069810676336374,24680.121926338663,3.0160848837113008E-5
2019-01-22,2019,1,ZIMA,22.448824005595952,49.692518257006185,22982.719884603222,3.6318631822388755E-4
2019-01-22,2019,1,ZIMA,22.511706075484312,49.692518257006185,21203.746309271242,1.91261110707104E-4
2019-01-22,2019,1,ZIMA,22.5745881453727,49.692518257006185,20297.9853493939,-1.0382298205513507E-4
2019-01-22,2019,1,ZIMA,22.63747021526106,49.692518257006185,20382.182710230314,-1.0382298205513507E-4
2019-01-22,2019,1,ZIMA,22.323059865819232,49.755400326894545,23961.750670020774,-2.0659507023054697E-4
2019-01-22,2019,1,ZIMA,22.385941935707592,49.755400326894545,20340.457637803447,-1.0075376544028076E-4
2019-01-22,2019,1,ZIMA,22.448824005595952,49.755400326894545,17154.182143821083,9.840893471846357E-5
2019-01-22,2019,1,ZIMA,22.511706075484312,49.755400326894545,14688.798828573821,1.7282010230701417E-4
2019-01-22,2019,1,ZIMA,22.5745881453727,49.755400326894545,13349.85721395954,-1.0482526802790129E-4
2019-01-22,2019,1,ZIMA,22.63747021526106,49.755400326894545,13477.367212424479,-1.0434149150368265E-4
2019-01-22,2019,1,ZIMA,22.323059865819232,49.818282396782934,20921.198797922327,5.852079817384079E-5
2019-01-22,2019,1,ZIMA,22.385941935707592,49.818282396782934,16657.513830562926,6.666917805313916E-5
2019-01-22,2019,1,ZIMA,22.448824005595952,49.818282396782934,12576.125409647866,-8.402803626027949E-5
2019-01-22,2019,1,ZIMA,22.511706075484312,49.818282396782934,8930.574306538503,-1.2255777121866892E-4
