Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,NO2_column_number_density,O3_column_number_density,SO2_column_number_density,folder
2025-03-05,2025,3,ZIMA,16.883835765026408,51.64186242354555,10202.945413633865,1890.0622439854455,,,,,,zalecze
2025-03-05,2025,3,ZIMA,16.883835765026408,51.70474449343391,15245.895114827508,1890.1238604253883,,,,,,zalecze
2025-03-05,2025,3,ZIMA,16.883835765026408,51.767626563322295,21416.735201237527,1894.8889589188896,,,,,,zalecze
2025-03-05,2025,3,ZIMA,16.94671783491477,51.57898035365719,12906.850162773397,1882.537506843143,,,,,,zalecze
2025-03-05,2025,3,ZIMA,16.94671783491477,51.64186242354555,14031.998661490588,1883.7960402429417,,,,,,zalecze
2025-03-05,2025,3,ZIMA,16.94671783491477,51.70474449343391,18030.686749865705,1889.0327148437864,,,,,,zalecze
2025-03-05,2025,3,ZIMA,16.94671783491477,51.767626563322295,23477.99608168023,1894.521308491141,,,,,,zalecze
2025-03-05,2025,3,ZIMA,17.00959990480314,51.57898035365719,17248.297114973437,1879.4014993148303,,,,,,zalecze
2025-03-05,2025,3,ZIMA,17.00959990480314,51.64186242354555,18100.64101576137,1883.2435578648924,,,,,,zalecze
2025-03-05,2025,3,ZIMA,17.00959990480314,51.70474449343391,21346.21510842128,1889.859047889048,,,,,,zalecze
2025-03-05,2025,3,ZIMA,17.072481974691506,51.57898035365719,21596.582807123174,1882.6996474665573,,,,,,zalecze
2025-03-05,2025,3,ZIMA,17.072481974691506,51.64186242354555,22277.9856371743,1884.3543648659984,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.44366127580784,51.51609828376883,23558.08495861628,1885.534085922344,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.44366127580784,51.57898035365719,22067.09312874936,1886.380836890792,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.44366127580784,51.64186242354555,22733.774236944053,1890.7514458007083,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.50654334569621,51.45321621388044,23396.738235416306,1888.9880749849397,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.50654334569621,51.51609828376883,19537.84054011882,1885.431941068832,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.50654334569621,51.57898035365719,17718.327792455035,1887.7489937143143,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.50654334569621,51.64186242354555,18548.47434255549,1907.9903260778824,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.50654334569621,51.70474449343391,21726.73189986778,1912.5943928097256,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.569425415584575,51.45321621388044,20298.01174458644,1890.2926509896895,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.569425415584575,51.51609828376883,15700.8009096385,1902.448716762824,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.569425415584575,51.57898035365719,13375.848816009768,1900.8560858761637,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.569425415584575,51.64186242354555,14463.97307729854,1906.445552730376,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.569425415584575,51.70474449343391,18368.400870511905,1908.2043747111704,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.569425415584575,51.767626563322295,23737.980709715663,1894.5513762119244,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.63230748547294,51.39033414399208,24040.75037827768,1882.425488561207,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.63230748547294,51.45321621388044,17740.006059764815,1910.406920633936,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.63230748547294,51.51609828376883,12220.773060573263,1916.148931586595,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.63230748547294,51.57898035365719,9048.716728001044,1903.510280063469,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.63230748547294,51.64186242354555,10597.473779019278,1902.2981772536689,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.63230748547294,51.70474449343391,15512.327393546437,1895.6219852621768,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.63230748547294,51.767626563322295,21606.94700229452,1895.5402332624665,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.695189555361306,51.39033414399208,22774.361202252046,1910.182784482544,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.695189555361306,51.45321621388044,15984.460380881492,1909.47873641991,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.695189555361306,51.51609828376883,9498.617637244895,1914.5785093325565,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.695189555361306,51.57898035365719,4778.811626111381,1895.5404481663527,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.695189555361306,51.64186242354555,7303.820656026393,1898.6835640206627,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.695189555361306,51.70474449343391,13481.59372237837,1897.3137906289928,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.695189555361306,51.767626563322295,20200.56706752922,1904.661333726324,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.758071625249674,51.39033414399208,22305.47501033657,1909.4810654377504,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.758071625249674,51.45321621388044,15309.953112466404,1903.8895546683468,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.758071625249674,51.51609828376883,8315.313151789731,1896.430524744048,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.758071625249674,51.57898035365719,1336.6685605293208,1895.0279373822264,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.758071625249674,51.64186242354555,5685.470440609392,1898.806059398696,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.758071625249674,51.70474449343391,12679.166548422323,1906.8317136184528,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.758071625249674,51.767626563322295,19674.85473951676,1906.860370777568,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.82095369513804,51.39033414399208,22683.59985181661,1897.5352161526268,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.82095369513804,51.45321621388044,15855.056231952787,1895.946565787582,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.82095369513804,51.51609828376883,9279.50594577174,1894.921408760112,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.82095369513804,51.57898035365719,4327.607486410343,1905.5638886762251,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.82095369513804,51.64186242354555,7017.308984436831,1908.5986597607,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.82095369513804,51.70474449343391,13328.76158161471,1913.6887645666052,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.82095369513804,51.767626563322295,20099.032512508216,1903.427384859608,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.883835765026408,51.39033414399208,23868.515249312062,1896.9187159809796,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.883835765026408,51.45321621388044,17506.212359873636,1896.97302319654,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.883835765026408,51.57898035365719,8582.63182821231,1911.6962628038095,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.883835765026408,51.64186242354555,10202.945413633865,1904.0949616432067,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.883835765026408,51.70474449343391,15245.895114827508,1898.394170917318,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.883835765026408,51.767626563322295,21416.735201237527,1896.5821954304392,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.94671783491477,51.45321621388044,19991.21689898653,1909.11505147285,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.94671783491477,51.64186242354555,14031.998661490588,1899.3042495056927,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.94671783491477,51.70474449343391,18030.686749865705,1897.224486494393,,,,,,zalecze
2025-03-06,2025,3,ZIMA,16.94671783491477,51.767626563322295,23477.99608168023,1897.766403787946,,,,,,zalecze
2025-03-06,2025,3,ZIMA,17.00959990480314,51.45321621388044,23041.845730008958,1909.1151159517751,,,,,,zalecze
2025-03-06,2025,3,ZIMA,17.00959990480314,51.64186242354555,18100.64101576137,1901.551901405175,,,,,,zalecze
