Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,tropospheric_HCHO_column_number_density
2026-06-28,2026,6,LATO,22.511706075484312,49.94754831205911,17259.122876586716,-9.719501862405154E-5
2026-06-28,2026,6,LATO,22.5745881453727,49.94754831205911,13790.446061996172,9.299013332448772E-5
2026-06-28,2026,6,LATO,22.63747021526106,49.94754831205911,11103.569924743837,1.1649485237633526E-4
2026-06-28,2026,6,LATO,22.70035228514942,49.94754831205911,9859.80926964583,2.2590915838723198E-4
2026-06-28,2026,6,LATO,22.76323435503778,49.94754831205911,10580.923234395575,1.0586878587809959E-4
2026-06-28,2026,6,LATO,22.82611642492617,49.94754831205911,12942.553310644498,6.31817524516016E-5
2026-06-28,2026,6,LATO,22.88899849481453,49.94754831205911,16244.298132753389,2.6104676391428705E-4
2026-06-28,2026,6,LATO,22.95188056470289,49.94754831205911,20026.44459875381,3.6637985621527165E-4
2026-06-28,2026,6,LATO,23.01476263459125,49.94754831205911,24063.52734493033,1.7109044797101544E-4
2026-06-28,2026,6,LATO,22.511706075484312,50.01043038194747,22004.15416425259,2.5619760431588255E-4
2026-06-28,2026,6,LATO,22.5745881453727,50.01043038194747,19406.75932285747,2.821704781581327E-4
2026-06-28,2026,6,LATO,22.63747021526106,50.01043038194747,17601.77228161326,2.7378740877883234E-4
2026-06-28,2026,6,LATO,22.70035228514942,50.01043038194747,16845.857887784627,3.61604038026457E-4
2026-06-28,2026,6,LATO,22.76323435503778,50.01043038194747,17277.26333207586,3.4826715375949903E-4
2026-06-28,2026,6,LATO,22.82611642492617,50.01043038194747,18814.49310616305,8.650370154389223E-5
2026-06-28,2026,6,LATO,22.88899849481453,50.01043038194747,21218.553780511953,8.471234385260677E-5
2026-06-28,2026,6,LATO,22.95188056470289,50.01043038194747,24232.818311623087,2.687707846904971E-4
2026-06-28,2026,6,LATO,22.63747021526106,50.07331245183585,24376.240042743888,2.5404901616282564E-4
2026-06-28,2026,6,LATO,22.70035228514942,50.07331245183585,23836.853591630745,3.974987599939893E-4
2026-06-28,2026,6,LATO,22.76323435503778,50.07331245183585,24143.265871853004,1.5276791515003786E-4
2026-06-29,2026,6,LATO,22.511706075484312,49.69602003250564,23044.381796775415,2.4938164956451466E-4
2026-06-29,2026,6,LATO,22.5745881453727,49.69602003250564,20561.686773497524,2.74317948986191E-4
2026-06-29,2026,6,LATO,22.63747021526106,49.69602003250564,18855.987393234445,1.821412252010174E-4
2026-06-29,2026,6,LATO,22.70035228514942,49.69602003250564,18147.70822239234,4.2562895572239044E-4
2026-06-29,2026,6,LATO,22.76323435503778,49.69602003250564,18551.442822173998,4.499306917371064E-4
2026-06-29,2026,6,LATO,22.82611642492617,49.69602003250564,19999.961704024674,4.0347957808894113E-4
2026-06-29,2026,6,LATO,22.88899849481453,49.69602003250564,22290.50804902139,4.105694851557666E-4
2026-06-29,2026,6,LATO,22.448824005595952,49.758902102394,21796.649792391538,2.5292530115758464E-4
2026-06-29,2026,6,LATO,22.511706075484312,49.758902102394,18055.4729578194,2.673500926063927E-4
2026-06-29,2026,6,LATO,22.5745881453727,49.758902102394,14760.730259649155,2.2558828504204044E-4
2026-06-29,2026,6,LATO,22.63747021526106,49.758902102394,12277.262540419912,1.4264410253423738E-4
2026-06-29,2026,6,LATO,22.70035228514942,49.758902102394,11160.468767676724,2.372630445182092E-4
2026-06-29,2026,6,LATO,22.76323435503778,49.758902102394,11804.81462559234,5.632646959457973E-4
2026-06-29,2026,6,LATO,22.82611642492617,49.758902102394,13968.680895251156,4.1185142873558E-4
2026-06-29,2026,6,LATO,22.88899849481453,49.758902102394,17084.12721294429,4.862130201627639E-4
2026-06-29,2026,6,LATO,22.95188056470289,49.758902102394,20726.400570609723,3.6314849757983865E-4
2026-06-29,2026,6,LATO,23.01476263459125,49.758902102394,24663.186351198492,3.1346257023556615E-4
2026-06-29,2026,6,LATO,22.385941935707592,49.82178417228238,23611.67217358059,3.456345754136545E-4
2026-06-29,2026,6,LATO,22.448824005595952,49.82178417228238,19175.254470320466,4.702618616532273E-4
2026-06-29,2026,6,LATO,22.511706075484312,49.82178417228238,14791.531316046076,2.6602393868633276E-4
2026-06-29,2026,6,LATO,22.5745881453727,49.82178417228238,10526.548128011082,4.533935991886663E-4
2026-06-29,2026,6,LATO,22.63747021526106,49.82178417228238,6614.145906888283,3.9467612066603863E-4
2026-06-29,2026,6,LATO,22.70035228514942,49.82178417228238,4195.903012664657,3.5883720060064507E-4
2026-06-29,2026,6,LATO,22.76323435503778,49.82178417228238,5690.701004923036,2.923976830957445E-4
2026-06-29,2026,6,LATO,22.82611642492617,49.82178417228238,9385.227516675335,3.540191426912015E-4
2026-06-29,2026,6,LATO,22.88899849481453,49.82178417228238,13590.468446568486,2.7451680366306333E-4
2026-06-29,2026,6,LATO,22.95188056470289,49.82178417228238,17951.01663288172,2.593219134682123E-4
2026-06-29,2026,6,LATO,23.01476263459125,49.82178417228238,22376.25727951151,3.4418685736565277E-4
2026-06-29,2026,6,LATO,22.385941935707592,49.88466624217074,23402.917313071393,1.1474172669787996E-4
2026-06-29,2026,6,LATO,22.448824005595952,49.88466624217074,18924.111788123548,2.6304980531499547E-4
